;Czas;Waga
0;6.365776062011719e-05;0.7581892371015053
1;0.10357165336608887;0.5909882823095969
2;0.20627212524414062;0.5977666993957553
3;0.30892467498779297;0.5977666993957553
4;0.41147398948669434;0.602285644119861
5;0.5146265029907227;0.9412064984277835
6;0.6177208423614502;0.9231307195313609
7;0.7207605838775635;0.6045451164819138
8;0.8235845565795898;0.5977666993957553
9;0.9264583587646484;0.6000261717578081
10;1.0293395519256592;0.5977666993957553
11;1.1321823596954346;0.6949240109640265
12;1.2345390319824219;0.9479849155139419
13;1.3371872901916504;0.9276496642554666
14;1.44004487991333;0.8440491868595124
15;1.5428686141967773;0.5909882823095969
16;1.6457338333129883;0.5955072270337025
17;1.7486937046051025;0.5955072270337025
18;1.8515114784240723;0.5977666993957553
19;1.9543380737304688;0.9457254431518891
20;2.057318925857544;0.9186117748072553
21;2.1602065563201904;0.798859739618456
22;2.263620138168335;0.5932477546716497
23;2.366480827331543;0.5932477546716497
24;2.4693570137023926;0.5955072270337025
25;2.572265625;0.73785398584303
26;2.675118923187256;0.9321686089795722
27;2.7779293060302734;0.9163523024452025
28;2.880755662918091;0.6203614230162835
29;2.9835824966430664;0.5932477546716497
30;3.086437463760376;0.5932477546716497
31;3.1892621517181396;0.5887288099475441
32;3.292109251022339;0.5932477546716497
33;3.394949436187744;0.934428081341625
34;3.497809648513794;0.9140928300831497
35;3.6006388664245605;0.712999789860449
36;3.703502655029297;0.5909882823095969
37;3.8063626289367676;0.5932477546716497
38;3.909224033355713;0.5932477546716497
39;4.0120415687561035;0.6858861215158152
40;4.1148576736450195;0.9366875537036778
41;4.217722415924072;0.9163523024452025
42;4.320542335510254;0.7446324029291884
43;4.423375129699707;0.5909882823095969
44;4.526226997375488;0.5932477546716497
45;4.629098176956177;0.5932477546716497
46;4.731920480728149;0.5977666993957553
47;4.834741592407227;0.9366875537036778
48;4.93761944770813;0.9118333577210969
49;5.040510177612305;0.8146760461528257
50;5.143357276916504;0.5887288099475441
51;5.246267318725586;0.5887288099475441
52;5.3491904735565186;0.5909882823095969
53;5.4520182609558105;0.5955072270337025
54;5.55484414100647;0.934428081341625
55;5.657796382904053;0.9140928300831497
56;5.7606987953186035;0.7785244883599807
57;5.863498687744141;0.5887288099475441
58;5.96633505821228;0.5932477546716497
59;6.069231271743774;0.5909882823095969
60;6.172096252441406;0.5977666993957553
61;6.275004625320435;0.9412064984277835
62;6.377858877182007;0.9073144129969912
63;6.480725049972534;0.7920813225322976
64;6.58369779586792;0.5887288099475441
65;6.686522006988525;0.5887288099475441
66;6.789408445358276;0.5864693375854912
67;6.892228603363037;0.6361777295506532
68;6.995126008987427;1.083553257237111
69;7.098055124282837;1.0406232823581074
70;7.201509475708008;0.6994429556881321
71;7.304353952407837;0.8463086592215652
72;7.407233476638794;1.0745153677888997
73;7.51004695892334;1.3095004934423926
74;7.612850666046143;1.93311486536897
75;7.715672016143799;2.8233469760177794
76;7.818583965301514;3.0334779056886916
77;7.9214208126068115;2.4912045387960156
78;8.024248123168945;2.1500242121260404
79;8.127151012420654;2.2562194131425226
80;8.229933738708496;2.3601551417969526
81;8.33275055885315;2.809790141845463
82;8.435578346252441;3.4740750162889906
83;8.538414716720581;3.3791771770827728
84;8.641237497329712;3.187122026308283
85;8.744056224822998;2.710373357915139
86;8.84664797782898;2.7691196393285122
87;8.949516773223877;2.671962327760241
88;9.052386283874512;2.671962327760241
89;9.1552152633667;3.6435354434429525
90;9.258103847503662;3.5780107449434206
91;9.36092209815979;3.596086523839843
92;9.463721990585327;2.7962333076731456
93;9.566619873046875;2.909206925775787
94;9.669173955917358;2.9995858202578995
95;9.772006273269653;2.9905479308096883
96;9.87483024597168;3.998272604285244
97;9.977696180343628;4.118024639474044
98;10.080497980117798;4.224219840490526
99;10.1833176612854;3.1961599157564944
100;10.286190032958984;3.211976222290864
101;10.388791799545288;3.2277925288252343
102;10.491646528244019;3.3633608705484033
103;10.594463586807251;4.529248609367657
104;10.697306394577026;4.533767554091762
105;10.800135374069214;4.628665393297981
106;10.902999877929688;3.6096433580121596
107;11.005878686904907;3.6661301670634803
108;11.108782768249512;3.7135790866665896
109;11.211609601974487;3.8491474283897587
110;11.314451932907104;5.204830845621449
111;11.417338848114014;5.078300393346491
112;11.520190954208374;5.033110946105435
113;11.623016357421875;3.89885582035492
114;11.725838899612427;4.005051021371403
115;11.828735113143921;4.077354136957093
116;11.93157958984375;4.127062528922255
117;12.034414052963257;5.453372805447258
118;12.137973546981812;5.475967529067787
119;12.240832328796387;5.475967529067787
120;12.34371280670166;4.260371398283371
121;12.446502685546875;4.334933986231114
122;12.549365282058716;4.357528709851643
123;12.652194261550903;4.398199212368593
124;12.755040407180786;5.801331549203392
125;12.857919931411743;5.7674394637726
126;12.96080994606018;5.726768961255649
127;13.06361174583435;4.409496574178857
128;13.16648268699646;4.488578106850706
129;13.269337177276611;4.5202107199194455
130;13.372160196304321;4.5202107199194455
131;13.47500467300415;5.9391593632886135
132;13.57785677909851;5.871375192427029
133;13.68069338798523;5.83974257935829
134;13.783541440963745;4.533767554091762
135;13.886367321014404;4.671595368176984
136;13.989218711853027;4.678373785263142
137;14.092044591903687;4.667076423452878
138;14.194878101348877;5.948197252736826
139;14.297781229019165;6.363940167354544
140;14.400624990463257;6.452059589474604
141;14.503450393676758;4.938213106899216
142;14.605996370315552;5.028592001381329
143;14.708867311477661;5.078300393346491
144;14.81169056892395;5.087338282794702
145;14.914498329162598;6.244188132165744
146;15.017349243164062;6.589887403559825
147;15.120193481445312;6.6531526296973045
148;15.223395824432373;5.152862981294234
149;15.326227903366089;5.243241875776347
150;15.428934812545776;5.304247629551773
151;15.53175163269043;5.338139714982565
152;15.63462233543396;6.639595795524987
153;15.737452745437622;6.996592428729333
154;15.840262651443481;7.0237060970739655
155;15.943077802658081;5.690617403462804
156;16.04591417312622;5.439815971274942
157;16.148824214935303;5.523416448670895
158;16.25163507461548;5.579903257722216
159;16.35451030731201;6.4452811723884444
160;16.45711398124695;7.279026473985934
161;16.559959173202515;7.245134388555142
162;16.662786722183228;6.429464865854075
163;16.765614986419678;5.616054815515061
164;16.868436098098755;5.717731071807438
165;16.971691608428955;5.7696989361346525
166;17.075098037719727;7.373924313192153
167;17.177902460098267;7.511752127277374
168;17.280723094940186;7.538865795622009
169;17.383543252944946;5.92786200147835
170;17.486356735229492;5.952716197460931
171;17.58928680419922;5.966273031633248
172;17.69214963912964;6.020500368322516
173;17.795007944107056;7.4959358207430045
174;17.89782166481018;7.995279212756677
175;18.000632762908936;8.038209187635681
176;18.103452920913696;6.8565051422820575
177;18.206326246261597;6.327788609561699
178;18.309260368347168;6.339085971371962
