;Czas;Nacisk;Cisnienie160;Cisnienie100
97;10.355289936065674;0.0;134.2036;-5.3848
98;10.462602138519287;1.2046133950730393;-8.1284;83.5817
99;10.569955825805664;-177.48968296846468;134.2036;-5.3848
100;10.678690195083618;-177.48968296846468;-8.1284;-5.3848
101;10.784780263900757;2.416708860922938;-8.1284;-5.3848
102;10.893837451934814;0.0;-8.1284;-5.3848
103;11.000994205474854;0.0;-8.1284;-5.3848
104;11.10849928855896;-177.48968296846468;135.1696;-5.3848
105;11.215523958206177;-3.6213222559959775;-8.1284;-5.3848
106;11.322575807571411;1.2046133950730393;-8.1284;-5.3848
107;11.430705547332764;1.2046133950730393;-8.1284;-5.3848
108;11.537591695785522;0.0;-8.1284;-5.3848
109;11.645614385604858;2.416708860922938;-8.1284;-5.3848
110;11.751503944396973;1.2046133950730393;-8.1284;-5.3848
111;11.85752820968628;0.0;-8.1284;-5.3848
112;11.963469743728638;2.416708860922938;-8.1284;-5.3848
113;12.070398807525635;2.416708860922938;-8.1284;-5.3848
114;12.1762855052948;0.0;-8.1284;-5.3848
115;12.283142328262329;1.2046133950730393;-8.1284;-5.3848
116;12.39023494720459;2.416708860922938;-8.1284;-5.3848
117;12.49699354171753;-177.48968296846468;-8.1284;-5.3848
118;12.603492975234985;-177.48968296846468;136.14159999999998;-5.3848
119;12.709426403045654;2.416708860922938;-8.1284;82.3866
120;12.816142082214355;-2.416708860922938;-8.1284;-5.3848
121;12.922870635986328;0.0;-8.1284;-5.3848
122;13.029972076416016;2.416708860922938;-8.1284;-5.3848
123;13.13652491569519;-177.48968296846468;-8.1284;-5.3848
124;13.242864608764648;0.0;-8.1284;83.5817
125;13.349526166915894;2.416708860922938;-8.1284;-5.3848
126;13.456205129623413;-1.2120954658498988;-8.1284;-5.3848
127;13.5625319480896;0.0;-8.1284;-5.3848
128;13.66868281364441;2.416708860922938;-8.1284;-5.3848
