;Time;Thrust;Pressure1;Pressure2;Weight;Current;Voltage;Battery12V;Battery24V
0;0.0;22;1;3;-272;0.0;-0.00018750572222052677;2.0858136539811394;2.0873136997589037
1;0.10000000000000009;19;0;1;-270;3.5762966399121066;-0.00037501144444105353;2.079250953703421;3.5710464796899317
2;0.20000000000000018;37;0;2;-295;-0.00018750572222052677;-0.00018750572222052677;2.0822510452589493;3.5764841456343275
3;0.2999999999999998;0;3;-1;-279;0.0;-0.00018750572222052677;2.0751258278145697;3.5772341685232094
4;0.5;5;2;2;34;3.580234260078738;-0.00018750572222052677;2.075688344981231;3.572171514023255
5;0.6000000000000001;32;0;1;0;-0.00018750572222052677;-0.00018750572222052677;3.577984191412092;3.572546525467696
6;0.7000000000000002;35;0;1;-297;0.0;-0.00018750572222052677;2.0858136539811394;3.576671651356548
7;0.7999999999999998;35;1;1;-296;-0.00037501144444105353;-0.00018750572222052677;2.0775634022034364;3.5783592028565328
8;0.8999999999999999;16;2;2;-290;0.0;3.574984099856563;2.0771883907589954;3.571233985412152
9;1.0;26;1;2;-295;-0.00018750572222052677;-0.00018750572222052677;2.0811260109256264;3.5740465712454603
10;1.2000000000000002;20;1;1;-280;0.0;-0.00018750572222052677;2.0762508621478926;3.574234076967681
11;1.2999999999999998;34;2;3;-292;-0.00018750572222052677;-0.00018750572222052677;2.0833760795922727;3.577796685689871
12;1.4;34;1;2;-279;-0.00018750572222052677;-0.00018750572222052677;2.0858136539811394;3.575734122745445
13;1.5;1;0;4;-284;0.0;-0.00018750572222052677;2.07887594225898;3.572921536912137
14;1.6;34;0;0;-296;0.0;-0.00018750572222052677;2.0854386425366984;3.575734122745445
15;1.7999999999999998;7;1;21;-282;3.577046662800989;-0.00018750572222052677;2.0790634479812007;3.573109042634358
16;1.9;25;1;0;-312;-0.00018750572222052677;-0.00018750572222052677;3.576671651356548;3.5723590197454755
17;2.0;11;33;2;-266;-0.00018750572222052677;-0.00018750572222052677;2.081313516647847;3.5781716971343123
18;2.0999999999999996;29;1;2;3;-0.00018750572222052677;0.0;3.5796717429120766;3.5744215826899013
19;2.2;21;-1;2;-290;-0.00018750572222052677;-0.00018750572222052677;2.0815010223700674;3.577796685689871
20;2.3;1;2;4;-279;-0.00018750572222052677;-0.00018750572222052677;2.077375896481216;3.573109042634358
21;2.5;34;2;0;10;2.083188573870052;3.5783592028565328;2.0781259193700983;3.5719840083010346
22;2.5999999999999996;33;2;1;-311;-0.00018750572222052677;-0.00018750572222052677;2.076625873592334;3.5699214453566093
23;2.7;-2;0;1;-284;0.0;-0.00018750572222052677;2.081313516647847;3.5714214911343727
24;2.8;18;1;20;-285;3.577046662800989;0.0;2.081313516647847;3.579296731467635
