;Czas;Nacisk;Cisnienie160;Cisnienie100
0;2.6702880859375e-05;168.93013414318065;-8.1284;83.5817
1;0.10597038269042969;168.93013414318065;134.2036;-5.3848
2;0.211808443069458;166.5134252822577;-8.1284;-5.3848
3;0.31858181953430176;166.5134252822577;-8.1284;-5.3848
4;0.42444491386413574;168.93013414318065;-8.1284;-5.3848
5;0.5311391353607178;166.5134252822577;-8.1284;-5.3848
6;0.6380031108856201;-10.976257686206957;135.1696;-5.3848
7;0.7437570095062256;168.93013414318065;-8.1284;-5.3848
8;0.8504657745361328;166.5134252822577;-8.1284;-5.3848
9;0.9572410583496094;166.5134252822577;-8.1284;83.5817
10;1.0634534358978271;168.93013414318065;-8.1284;-5.3848
11;1.170567512512207;166.5134252822577;-8.1284;-5.3848
12;1.277019739151001;166.5134252822577;-8.1284;83.5817
13;1.3854668140411377;168.93013414318065;-8.1284;-5.3848
14;1.4922025203704834;166.5134252822577;-8.1284;-5.3848
15;1.5990252494812012;166.5134252822577;-8.1284;-5.3848
16;1.7058768272399902;168.93013414318065;-8.1284;82.3866
17;1.8130269050598145;166.5134252822577;-8.1284;-5.3848
18;1.9201819896697998;168.93013414318065;-8.1284;-5.3848
19;2.027116537094116;166.5134252822577;134.2036;-5.3848
20;2.1342263221740723;166.5134252822577;-8.1284;82.3866
21;2.2412796020507812;168.93013414318065;-8.1284;-5.3848
22;2.3498566150665283;166.5134252822577;-8.1284;-5.3848
23;2.457502841949463;166.5134252822577;-8.1284;-5.3848
24;2.564307689666748;168.93013414318065;-8.1284;-5.3848
25;2.670999050140381;166.5134252822577;-8.1284;-5.3848
26;2.776899576187134;-10.976257686206957;-8.1284;-5.3848
27;2.882791042327881;168.93013414318065;-8.1284;82.3866
28;2.9894678592681885;166.5134252822577;-8.1284;-5.3848
29;3.096186876296997;166.5134252822577;-8.1284;-5.3848
30;3.2033512592315674;168.93013414318065;-8.1284;-5.3848
31;3.310164451599121;-10.976257686206957;-8.1284;-5.3848
32;3.4160897731781006;166.5134252822577;-8.1284;83.5817
33;3.522426128387451;168.93013414318065;-8.1284;82.3866
34;3.6295084953308105;166.5134252822577;-8.1284;82.3866
35;3.7357943058013916;166.5134252822577;-8.1284;-5.3848
36;3.842453718185425;168.93013414318065;136.14159999999998;-5.3848
37;3.9495606422424316;166.5134252822577;-8.1284;-5.3848
38;4.057624340057373;166.5134252822577;-8.1284;83.5817
39;4.1667022705078125;-10.976257686206957;134.2036;-5.3848
40;4.27359676361084;166.5134252822577;-8.1284;-5.3848
41;4.38037371635437;-10.976257686206957;136.14159999999998;-5.3848
42;4.487192630767822;166.5134252822577;134.2036;-5.3848
43;4.594364404678345;166.5134252822577;-8.1284;-5.3848
44;4.701132535934448;168.93013414318065;136.14159999999998;-5.3848
45;4.808354616165161;-10.976257686206957;-8.1284;-5.3848
46;4.914454936981201;166.5134252822577;-8.1284;-5.3848
47;5.021281957626343;-10.976257686206957;136.14159999999998;-5.3848
48;5.12978196144104;166.5134252822577;-8.1284;82.3866
49;5.236557245254517;166.5134252822577;-8.1284;-5.3848
50;5.343713998794556;168.93013414318065;-8.1284;-5.3848
51;5.450528144836426;166.5134252822577;-8.1284;-5.3848
52;5.557307958602905;166.5134252822577;-8.1284;83.5817
53;5.663578510284424;168.93013414318065;-8.1284;-5.3848
54;5.7704925537109375;160.47539416533877;-8.1284;-5.3848
55;5.877619504928589;166.5134252822577;-8.1284;-5.3848
56;5.9847259521484375;168.93013414318065;-8.1284;-5.3848
57;6.090705871582031;166.5134252822577;-8.1284;-5.3848
58;6.197528839111328;166.5134252822577;-8.1284;-5.3848
59;6.304479122161865;168.93013414318065;-8.1284;-5.3848
60;6.411278247833252;166.5134252822577;-8.1284;-5.3848
61;6.518076181411743;167.71803867733075;-8.1284;-5.3848
62;6.625293016433716;167.71803867733075;-8.1284;-5.3848
63;6.732142448425293;166.5134252822577;-8.1284;82.3866
64;6.839382886886597;168.93013414318065;136.14159999999998;-5.3848
65;6.946492433547974;166.5134252822577;-8.1284;81.7872
66;7.053134441375732;166.5134252822577;-8.1284;-5.3848
67;7.159843921661377;168.93013414318065;-8.1284;-5.3848
68;7.26665472984314;-10.976257686206957;134.2036;-5.3848
69;7.372610807418823;166.5134252822577;134.2036;-5.3848
70;7.480177879333496;168.93013414318065;136.14159999999998;-5.3848
71;7.587137699127197;166.5134252822577;-8.1284;82.3866
72;7.6939778327941895;166.5134252822577;-8.1284;83.5817
73;7.800773620605469;168.93013414318065;-8.1284;-5.3848
74;7.907439708709717;166.5134252822577;-8.1284;-5.3848
75;8.014729738235474;166.5134252822577;-8.1284;83.5817
76;8.123395442962646;168.93013414318065;134.2036;-5.3848
77;8.230682849884033;-10.976257686206957;-8.1284;-5.3848
78;8.336996078491211;167.71803867733075;-8.1284;-5.3848
79;8.443960428237915;168.93013414318065;-8.1284;-5.3848
80;8.550949096679688;165.30132981640782;-8.1284;-5.3848
