;Time;Thrust;Pressure1;Pressure2;Weight;Current;Voltage;Battery12V;Battery24V
0;0.0;-645;-1130;-1291;-445;-0.00018750572222052677;-0.00018750572222052677;2.093876400036622;3.537295449690237
1;0.01;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.0961264687032686;3.5391705069124426
2;0.03;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.098376537369915;3.5374829554124574
3;0.04;-645;-1291;-1291;-445;-0.00018750572222052677;-0.00018750572222052677;2.095376445814386;3.5354203924680316
4;0.06;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.0996890774254586;3.5348578753013706
5;0.07;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.0961264687032686;3.5384204840235602
6;0.08;28725;-1291;-1291;-645;-0.00018750572222052677;0.0;2.097063997314371;3.5367329325235755
7;0.1;-645;-323;-323;-14685;-0.00018750572222052677;-0.00018750572222052677;2.0974390087588124;3.5384204840235602
8;0.11;-645;-323;-323;-645;0.0;-0.00037501144444105353;2.0933138828699605;3.537857966856899
9;0.12;28725;-1291;-645;-645;0.0;-0.00018750572222052677;2.096313974425489;3.5354203924680316
10;0.14;-645;-323;-323;-32768;-0.00018750572222052677;0.0;2.097626514481033;3.5371079439680164
11;0.15;-645;-323;-323;-645;-0.00037501144444105353;-0.00018750572222052677;2.0987515488143558;3.5374829554124574
12;0.16;28725;-1291;-323;-645;-0.00037501144444105353;-0.00018750572222052677;2.0989390545365767;3.5380454725791193
13;0.18;-645;-323;-484;-445;-0.00018750572222052677;-0.00018750572222052677;2.097063997314371;3.5376704611346783
14;0.19;-645;-323;-323;-645;-0.00018750572222052677;0.0;2.0957514572588276;3.537295449690237
15;0.21;15075;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.097063997314371;3.5380454725791193
16;0.22;-645;-1130;-1291;-445;-0.00018750572222052677;-0.00018750572222052677;2.099126560258797;3.538795495468001
17;0.23;-645;-323;-323;-645;-0.00037501144444105353;-0.00018750572222052677;2.0993140659810177;3.5357954039124726
18;0.25;4196;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.0989390545365767;3.5386079897457807
19;0.26;-645;-1291;-1291;-445;-0.00018750572222052677;-0.00018750572222052677;2.0981890316476943;3.5359829096346935
20;0.27;-645;-323;-323;-645;0.0;-0.00018750572222052677;2.09668898586993;3.5339203466902678
21;0.29;-645;-323;-323;-645;0.0;-0.00018750572222052677;2.098001525925474;3.5399205298013245
22;0.3;-645;-1291;-1291;-445;-0.00018750572222052677;0.0;2.097063997314371;3.537857966856899
23;0.31;-645;-323;-323;-645;0.0;-0.00018750572222052677;2.099876583147679;3.5342953581347087
24;0.33;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.0981890316476943;3.5395455183568836
25;0.34;2259;-1291;-1291;2298;0.0;-0.00018750572222052677;2.097626514481033;3.537295449690237
26;0.36;-645;-323;-323;-645;-0.00018750572222052677;0.0;2.098001525925474;3.5354203924680316
27;0.37;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.0974390087588124;3.536920438245796
28;0.38;14847;-1291;-1291;18530;-0.00018750572222052677;-0.00037501144444105353;2.0978140202032534;3.537295449690237
29;0.4;-645;-323;-323;-645;0.0;-0.00018750572222052677;2.101189123203223;3.535607898190252
30;0.41;-645;-323;-323;-645;-0.00037501144444105353;-0.00018750572222052677;2.097063997314371;3.5389830011902217
31;0.42;24368;-1291;-1291;5620;0.0;-0.00037501144444105353;2.0968764915921505;3.5374829554124574
32;0.44;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.1000640888698996;3.535045381023591
33;0.45;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.0972515030365915;3.537295449690237
34;0.46;28725;-1291;-1291;-645;-0.00018750572222052677;-0.00018750572222052677;2.0987515488143558;3.5382329783013398
35;0.48;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.0946264229255043;3.5354203924680316
36;0.49;-645;-323;-323;-645;0.0;-0.00018750572222052677;2.0972515030365915;3.530920255134739
37;0.5;28725;-1291;-807;-645;-0.00018750572222052677;0.0;2.0974390087588124;3.539358012634663
38;0.52;-645;-323;-323;-32768;-0.00018750572222052677;-0.00018750572222052677;2.098001525925474;3.536920438245796
39;0.53;-645;-323;-323;-645;-0.00037501144444105353;-0.00018750572222052677;2.0961264687032686;3.53467036957915
40;0.54;28725;-1291;-323;-645;-0.00037501144444105353;-0.00018750572222052677;2.0974390087588124;3.5359829096346935
41;0.56;-645;-323;-323;-445;-0.00018750572222052677;-0.00018750572222052677;2.095938962981048;3.535607898190252
42;0.57;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.097063997314371;3.5374829554124574
43;0.59;27918;-1130;-323;-645;-0.00037501144444105353;-0.00018750572222052677;2.095938962981048;3.536545426801355
44;0.6;-645;-323;-807;-445;-0.00018750572222052677;0.0;2.0989390545365767;3.5363579210791345
45;0.61;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.095938962981048;3.5359829096346935
46;0.63;26627;-645;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.0987515488143558;3.5363579210791345
47;0.64;-645;-323;-1452;-445;-0.00037501144444105353;-0.00018750572222052677;2.0972515030365915;3.5357954039124726
48;0.65;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.0965014801477095;3.5357954039124726
49;0.67;25336;-323;-323;-645;-0.00037501144444105353;-0.00018750572222052677;2.097063997314371;3.536170415356914
50;0.68;-645;-323;-1291;-445;-0.00018750572222052677;-0.00018750572222052677;2.0996890774254586;3.5357954039124726
51;0.69;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.099126560258797;3.5348578753013706
52;0.71;18720;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.0957514572588276;3.535607898190252
53;0.72;-645;-807;-1291;-445;-0.00018750572222052677;-0.00018750572222052677;2.095376445814386;3.535607898190252
54;0.73;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.0972515030365915;3.5371079439680164
55;0.75;161;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.0974390087588124;3.5382329783013398
