;Czas;Waga
0;6.747245788574219e-05;-0.2585733258222622
1;0.10318470001220703;-0.24501649164994532
2;0.20586466789245605;-0.24953543637405096
3;0.3087425231933594;-0.22016229566736434
4;0.4116628170013428;-0.2563138534602094
5;0.5145916938781738;-0.2834275218048432
6;0.6174533367156982;-0.2585733258222622
7;0.7203056812286377;-0.2585733258222622
8;0.8231267929077148;-0.24727596401199814
9;0.9259881973266602;-0.2517949087361038
10;1.0288770198822021;-0.22016229566736434
11;1.131744146347046;-0.24727596401199814
12;1.2345771789550781;-0.28794646652894884
13;1.3374817371368408;-0.26083279818431504
14;1.4403557777404785;-0.26083279818431504
15;1.543196439743042;-0.24727596401199814
16;1.6460864543914795;-0.2585733258222622
17;1.7490005493164062;-0.21790282330531152
18;1.8518335819244385;-0.2540543810981566
19;1.9546639919281006;-0.285686994166896
20;2.057569980621338;-0.2563138534602094
21;2.160470724105835;-0.26309227054636786
22;2.263343334197998;-0.24953543637405096
23;2.366295099258423;-0.24953543637405096
24;2.469130039215088;-0.22016229566736434
25;2.5719501972198486;-0.26083279818431504
26;2.674785614013672;-0.2947248836151073
27;2.7776708602905273;-0.2540543810981566
28;2.88051438331604;-0.2585733258222622
29;2.983729600906372;-0.2563138534602094
30;3.0865414142608643;-0.23145965747762842
31;3.1893677711486816;-0.2292001851155756
32;3.2921833992004395;-0.26083279818431504
33;3.3950107097625732;-0.2947248836151073
34;3.4978983402252197;-0.2563138534602094
35;3.6006839275360107;-0.2517949087361038
36;3.7034518718719482;-0.2563138534602094
37;3.8062636852264404;-0.23823807456378687
38;3.9092469215393066;-0.2292001851155756
39;4.012222051620483;-0.26083279818431504
40;4.115585088729858;-0.285686994166896
41;4.2186572551727295;-0.2517949087361038
42;4.321859836578369;-0.2676112152704735
43;4.424851179122925;-0.2540543810981566
44;4.527807235717773;-0.21112440621915307
45;4.630969047546387;-0.26083279818431504
46;4.733995676040649;-0.2947248836151073
47;4.837172746658325;-0.2540543810981566
48;4.940207242965698;-0.2540543810981566
49;5.043215990066528;-0.2540543810981566
50;5.146116495132446;-0.2269407127535228
51;5.249409437179565;-0.2427570192878925
52;5.35216760635376;-0.27664910471868476
53;5.455186367034912;-0.285686994166896
54;5.5582215785980225;-0.2563138534602094
55;5.661202907562256;-0.24727596401199814
56;5.764257907867432;-0.24953543637405096
57;5.867471694946289;-0.21790282330531152
58;5.970290184020996;-0.2563138534602094
59;6.073058843612671;-0.29020593889100166
60;6.175819158554077;-0.26309227054636786
61;6.278641223907471;-0.26309227054636786
62;6.381728887557983;-0.2563138534602094
63;6.484687328338623;-0.24727596401199814
64;6.587717056274414;-0.2676112152704735
65;6.690678596496582;-0.3760658886490087
66;6.7946250438690186;0.048714915416920856
67;6.897427797317505;0.10746119683029409
68;7.0000574588775635;0.11198014155439973
69;7.1030848026275635;0.13005592045082226
70;7.206078290939331;0.18428325714008986
71;7.309793710708618;0.10294225210618846
72;7.4126574993133545;0.07130963903744902
73;7.515542268753052;0.15491011643340324
74;7.6184241771698;0.26562426217399127
75;7.721283197402954;0.2678837345360441
76;7.8241658210754395;0.29273793051862507
77;7.927064895629883;0.39667365917305464
78;8.029924154281616;0.39667365917305464
79;8.13280177116394;0.36052210138020957
80;8.235690593719482;0.5570961968788046
81;8.338754177093506;0.6497345637229701
82;8.441628694534302;0.9615417496862588
83;8.54453158378601;1.2078242371500159
84;8.64736294746399;1.6642376542846848
85;8.7501802444458;1.761394965852956
86;8.853005170822144;1.637123985940051
87;8.955806732177734;1.6235671517677341
88;9.05863618850708;1.6145292623195229
89;9.161454677581787;1.6958702673534243
90;9.26427149772644;1.6416429306641567
91;9.367125272750854;1.761394965852956
92;9.469933032989502;1.7139460462498468
93;9.572723150253296;1.537707202009727
94;9.675553560256958;1.8201412472663292
95;9.77857494354248;1.7907681065596426
96;9.881441593170166;1.847254915610963
97;9.984265327453613;1.8788875286797024
98;10.087125778198242;1.8404764985248045
99;10.189980506896973;1.7885086341975898
100;10.292800664901733;1.7162055186118996
101;10.395616054534912;1.8133628301801707
102;10.498486042022705;1.872109111593544
103;10.60132122039795;1.8698496392314912
104;10.70417594909668;1.9014822523002306
105;10.807054042816162;1.8879254181279137
106;10.90988302230835;1.8043249407319595
107;11.012725830078125;1.7772112723873257
108;11.11558222770691;1.811103357818118
109;11.218467712402344;1.7998059960078538
110;11.321342945098877;1.7885086341975898
111;11.424246072769165;1.8698496392314912
112;11.52712869644165;1.8269196643524876
113;11.62998914718628;1.8020654683699067
114;11.73281979560852;1.8020654683699067
115;11.835645198822021;1.8291791367145405
116;11.938508987426758;1.8269196643524876
117;12.041289806365967;1.8156223025422236
118;12.14406704902649;1.8766280563176496
119;12.247531414031982;1.7885086341975898
120;12.350346326828003;1.7907681065596426
121;12.453336238861084;1.7659139105770616
122;12.556296825408936;1.7591354934909031
123;12.659003734588623;1.93311486536897
124;12.762015581130981;1.896963307576125
125;12.865084409713745;1.9760448402479736
126;12.968029022216797;1.9557095889894982
127;13.070938348770142;1.8630712221453327
128;13.173784494400024;1.8043249407319595
129;13.276657819747925;1.883406473403808
130;13.37954068183899;1.7320218251462693
131;13.48240065574646;1.847254915610963
132;13.585260152816772;2.0144558704028714
133;13.688103199005127;1.872109111593544
134;13.790921926498413;1.5783777045266778
135;13.893692016601562;1.9421527548171813
136;13.9964599609375;2.134207905591671
137;14.099230289459229;1.9511906442653926
138;14.202042818069458;2.0573858452818747
139;14.305005073547363;2.0506074281957165
140;14.407958984375;1.9511906442653926
141;14.510922193527222;1.946671699541287
142;14.613914012908936;2.091277930712667
143;14.716914653778076;2.0867589859885616
144;14.819698810577393;2.1861757699188855
145;14.922427415847778;2.1477647397639874
146;15.02518606185913;1.9489311719033398
