;Time;Thrust;Pressure1;Pressure2;Weight;Current;Voltage;Battery12V;Battery24V
0;0.0;-645;-323;-323;-26721;-0.00018750572222052677;-0.00018750572222052677;2.010998870815149;3.4900440076906643
1;0.01;-645;-323;-323;-645;-0.00037501144444105353;-0.00018750572222052677;2.014561479537339;3.4900440076906643
2;0.03;28725;-1291;-645;-645;0.0;-0.00018750572222052677;2.0128739280373544;3.4924815820795314
3;0.04;-645;-323;-968;-445;-0.00037501144444105353;-0.00018750572222052677;2.0074362620929596;3.490981536301767
4;0.06;-645;-323;-323;-645;-0.00018750572222052677;-0.00037501144444105353;2.0134364452040163;3.484418836024049
5;0.07;26466;-807;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.0078112735374005;3.491356547746208
6;0.08;-645;-323;-1291;-445;-0.00018750572222052677;-0.00018750572222052677;2.009686330759606;3.489106479079562
7;0.1;-645;-323;-323;-645;0.0;-0.00018750572222052677;2.0106238593707086;3.490419019135105
8;0.11;24206;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.0102488479262677;3.489481490524003
9;0.12;-645;-1291;-1291;-445;-0.00018750572222052677;-0.00018750572222052677;2.0147489852595597;3.4911690420239876
10;0.14;-645;-323;-323;-645;-0.00037501144444105353;-0.00037501144444105353;2.010998870815149;3.4900440076906643
11;0.15;-645;-323;-323;-645;-0.00037501144444105353;-0.00018750572222052677;2.0087488021485034;3.4907940305795466
12;0.17;-645;-1291;-1291;-445;-0.00018750572222052677;0.0;2.01137388225959;3.4898565019684438
13;0.18;-645;-323;-323;-645;-0.00037501144444105353;-0.00018750572222052677;2.009311319315165;3.490419019135105
14;0.19;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.012311410870693;3.487043916135136
15;0.21;11780;-1291;-1291;-645;-0.00037501144444105353;0.0;2.0134364452040163;3.4907940305795466
16;0.22;-645;-323;-323;10974;-0.00018750572222052677;-0.00018750572222052677;2.0117488937040315;3.4892939848017823
17;0.23;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.010998870815149;3.487043916135136
18;0.25;28725;-1291;-1130;-645;-0.00018750572222052677;-0.00018750572222052677;2.0111863765373696;3.4907940305795466
19;0.26;-645;-323;-323;-8647;-0.00018750572222052677;-0.00018750572222052677;2.0147489852595597;3.4892939848017823
20;0.27;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.009686330759606;3.492294076357311
