;Time;Thrust;Pressure1;Pressure2;Weight;Current;Voltage;Battery12V;Battery24V
0;0.0;-323;-1291;-1452;-445;-0.00018750572222052677;0.0;2.1163770867030856;3.633673390911588
1;0.019000000000000128;-323;-1291;-1452;-445;-0.00037501144444105353;-0.00018750572222052677;2.1160020752586446;3.6331108737449265
2;0.036999999999999034;-323;-1291;-1452;-445;-0.00018750572222052677;-0.00018750572222052677;2.1171271095919675;3.633298379467147
3;0.05599999999999916;-323;-1291;-1452;-445;-0.00018750572222052677;-0.00037501144444105353;2.115814569536424;3.633298379467147
4;0.07399999999999984;-323;-1291;-1452;-445;-0.00018750572222052677;-0.00018750572222052677;2.1156270638142036;3.632735862300485
5;0.09299999999999997;-323;-1291;-1452;-445;-0.00018750572222052677;-0.00018750572222052677;2.1184396496475113;3.6259856563005464
6;0.11299999999999955;-323;-1291;-1452;-445;-0.00018750572222052677;-0.00018750572222052677;2.116189580980865;3.633673390911588
7;0.13199999999999967;-323;-1291;-1452;-445;-0.00018750572222052677;-0.00018750572222052677;2.115814569536424;3.632735862300485
8;0.15000000000000036;-323;-1291;-1452;-445;-0.00018750572222052677;-0.00018750572222052677;2.1190021668141727;3.6331108737449265
9;0.16900000000000048;-323;-1291;-1452;-445;-0.00018750572222052677;-0.00018750572222052677;2.1184396496475113;3.632360850856044
10;0.1869999999999994;-323;-1291;-1452;-445;-0.00037501144444105353;-0.00018750572222052677;2.115439558091983;3.630485793633839
11;0.20599999999999952;-323;-1291;-1452;-445;-0.00018750572222052677;0.0;2.117689626758629;3.6342359080782494
12;0.22499999999999964;-323;-1291;-1452;-445;-0.00018750572222052677;-0.00018750572222052677;2.1160020752586446;3.6331108737449265
13;0.24300000000000033;-323;-1291;-1452;-445;0.0;-0.00018750572222052677;2.117314615314188;3.6325483565782646
14;0.26200000000000045;-323;-1291;-1452;-445;-0.00018750572222052677;-0.00018750572222052677;2.1163770867030856;3.633298379467147
15;0.2809999999999988;-323;-1291;-1452;-445;0.0;-0.00018750572222052677;2.117689626758629;3.632735862300485
16;0.2989999999999995;-323;-1291;-1452;-445;-0.00018750572222052677;0.0;2.1178771324808494;3.633298379467147
17;0.3179999999999996;-323;-1291;-1452;-445;0.0;-0.00018750572222052677;2.1145020294808803;3.63086080507828
18;0.3360000000000003;-323;-1291;-1452;-445;-0.00018750572222052677;-0.00018750572222052677;2.115439558091983;3.6334858851893674
19;0.3550000000000004;-323;-1291;-1452;-445;-0.00018750572222052677;-0.00018750572222052677;2.113939512314219;3.6317983336893827
20;0.37299999999999933;-323;-1291;-1452;-445;-0.00018750572222052677;-0.00018750572222052677;2.1156270638142036;3.633673390911588
21;0.3929999999999989;-323;-1291;-1452;-445;0.0;-0.00037501144444105353;2.117314615314188;3.632923368022706
22;0.4109999999999996;-323;-1291;-1452;-445;-0.00018750572222052677;-0.00018750572222052677;2.1163770867030856;3.633298379467147
23;0.4299999999999997;-323;-1291;-1452;-445;-0.00037501144444105353;-0.00018750572222052677;2.113564500869778;3.6314233222449417
24;0.4480000000000004;-323;-1291;-1452;-445;-0.00018750572222052677;-0.00018750572222052677;2.1156270638142036;3.629173253578295
25;0.46699999999999875;-323;-1291;-1452;-445;-0.00018750572222052677;-0.00018750572222052677;2.11806463820307;3.6314233222449417
26;0.48499999999999943;-323;-1291;-1452;-445;-0.00018750572222052677;0.0;2.117689626758629;3.63442341380047
