;Czas;Nacisk;Cisnienie160;Cisnienie100
126;13.598627090454102;16.089076797708504;0.5896;1.7414
127;13.704138040542603;16.109801003707563;0.5896;1.7229
128;13.809813022613525;16.078714694708975;0.5956;1.7007
129;13.915587902069092;16.068352591709445;0.6016;1.7266000000000001
130;14.021058559417725;16.089076797708504;0.6016;1.7081000000000002
131;14.126394987106323;16.140887312706152;0.5956;1.7340000000000002
132;14.231761693954468;16.089076797708504;0.5896;1.7044000000000001
133;14.337195634841919;16.089076797708504;0.5896;1.7007
134;14.443906784057617;16.089076797708504;0.5896;1.6489
135;14.551818609237671;16.089076797708504;0.5896;1.7081000000000002
136;14.65883731842041;16.078714694708975;0.5896;1.7414
137;14.766748666763306;16.109801003707563;0.5896;1.7081000000000002
138;14.874727487564087;16.089076797708504;0.5896;1.7266000000000001
139;14.982686042785645;16.109801003707563;0.5956;1.6933
140;15.090639114379883;16.089076797708504;0.5836;1.6600000000000001
141;15.19866132736206;16.099438900708034;0.5836;1.7155
142;15.306663513183594;16.099438900708034;0.5836;1.6933
143;15.414631605148315;16.099438900708034;0.5896;1.6489
144;15.522731065750122;16.089076797708504;0.5956;1.7229
145;15.629658699035645;16.109801003707563;0.5896;1.7081000000000002
146;15.737638235092163;16.089076797708504;0.5836;1.6859000000000002
147;15.845642328262329;16.099438900708034;0.5896;1.7340000000000002
148;15.953506469726562;16.109801003707563;0.5836;1.6896000000000002
149;16.06153106689453;16.078714694708975;0.5836;1.6489
150;16.16951608657837;16.109801003707563;0.5836;1.6822000000000001
151;16.277493238449097;16.078714694708975;0.5956;1.7081000000000002
152;16.385533094406128;16.109801003707563;0.5836;1.6785
153;16.493481159210205;16.109801003707563;0.5956;1.7340000000000002
154;16.601438760757446;16.089076797708504;0.5896;1.7118000000000002
155;16.70856475830078;16.099438900708034;0.5896;1.6674000000000002
156;16.81665015220642;16.099438900708034;0.5956;1.7229
157;16.924524784088135;16.120163106707093;0.5896;1.7340000000000002
158;17.032447338104248;16.099438900708034;0.5896;1.6859000000000002
159;17.140320539474487;16.109801003707563;0.5896;1.6822000000000001
160;17.248249769210815;16.109801003707563;0.5896;1.7340000000000002
161;17.35644030570984;16.078714694708975;0.5896;1.7007
162;17.46434259414673;16.109801003707563;0.5896;1.7340000000000002
163;17.572204113006592;16.109801003707563;0.5896;1.6785
164;17.679213047027588;16.078714694708975;0.5836;1.6748
165;17.78717303276062;16.109801003707563;0.5896;1.6933
166;17.895079374313354;16.089076797708504;0.5896;1.7414
167;18.003183603286743;16.099438900708034;0.5956;1.7192
168;18.111098051071167;16.078714694708975;0.5956;1.7599
169;18.218985319137573;16.099438900708034;0.5836;1.7007
170;18.327041149139404;16.078714694708975;0.5836;1.697
171;18.43455743789673;16.089076797708504;0.5896;1.7192
172;18.54260277748108;16.099438900708034;0.5836;1.6933
173;18.649662017822266;16.099438900708034;0.5956;1.6822000000000001
174;18.757596731185913;16.099438900708034;0.5896;1.6822000000000001
175;18.865506649017334;16.099438900708034;0.5956;1.7044000000000001
176;18.973401308059692;16.078714694708975;0.5896;1.7192
177;19.082099199295044;15.892196840717446;0.5896;1.697
178;19.190285682678223;16.109801003707563;0.5896;1.7303000000000002
179;19.297415256500244;16.089076797708504;0.5956;1.6896000000000002
180;19.40439462661743;16.130525209706622;0.5956;1.7229
181;19.512295961380005;16.120163106707093;0.5836;1.7155
182;19.620264530181885;16.089076797708504;0.5776;1.6637000000000002
183;19.72735333442688;16.099438900708034;0.5896;1.7118000000000002
184;19.835315942764282;16.089076797708504;0.5896;1.7229
185;19.943254947662354;16.099438900708034;0.5896;1.7192
186;20.05117654800415;16.078714694708975;0.5896;1.6859000000000002
187;20.159154891967773;16.099438900708034;0.5836;1.6896000000000002
188;20.26713991165161;16.099438900708034;0.5896;1.7192
189;20.375078201293945;16.099438900708034;0.5956;1.6933
190;20.483009815216064;16.089076797708504;0.5896;1.7118000000000002
191;20.58982014656067;16.099438900708034;0.5896;1.6711
192;20.69694185256958;16.099438900708034;0.5896;1.7118000000000002
193;20.805694341659546;16.078714694708975;0.5896;1.7229
194;20.913683891296387;16.120163106707093;0.5896;1.7081000000000002
195;21.021701335906982;16.099438900708034;0.5896;1.6896000000000002
196;21.129692554473877;16.099438900708034;0.5896;1.7377
197;21.237673044204712;16.099438900708034;0.5836;1.6896000000000002
198;21.345630407333374;16.089076797708504;0.5956;1.7229
199;21.453541040420532;16.099438900708034;0.5956;1.6822000000000001
200;21.561477184295654;16.109801003707563;0.5956;1.6859000000000002
201;21.668864727020264;16.089076797708504;0.5836;1.7155
202;21.776777267456055;16.099438900708034;0.5896;1.7044000000000001
203;21.88467288017273;16.120163106707093;0.5896;1.7266000000000001
204;21.99259042739868;16.109801003707563;0.5896;1.7044000000000001
205;22.100566148757935;16.078714694708975;0.5956;1.7118000000000002
206;22.208606481552124;16.099438900708034;0.5776;1.7155
207;22.316578149795532;16.109801003707563;0.5956;1.6933
208;22.42447805404663;16.109801003707563;0.5956;1.6341
209;22.53315782546997;16.089076797708504;0.5896;1.7081000000000002
210;22.641456842422485;16.089076797708504;0.5896;1.7081000000000002
211;22.74850082397461;16.089076797708504;0.5896;1.6526
212;22.856446743011475;16.109801003707563;0.5896;1.7229
213;22.964563846588135;16.099438900708034;0.5956;1.6933
214;23.072570085525513;16.099438900708034;0.5896;1.6674000000000002
215;23.180604219436646;16.109801003707563;0.5896;1.697
216;23.288637399673462;16.078714694708975;0.5896;1.6859000000000002
217;23.396666049957275;16.099438900708034;0.5896;1.6748
218;23.503707885742188;16.099438900708034;0.5896;1.7118000000000002
219;23.61180877685547;16.099438900708034;0.5956;1.697
220;23.71885323524475;16.089076797708504;0.5896;1.6563
221;23.826792240142822;16.099438900708034;0.5896;1.7340000000000002
222;23.934722423553467;16.099438900708034;0.5896;1.697
223;24.042666912078857;16.078714694708975;0.5956;1.6896000000000002
224;24.150615215301514;16.099438900708034;0.5956;1.7044000000000001
225;24.259350538253784;16.099438900708034;0.5896;1.7155
226;24.367263555526733;16.089076797708504;0.5836;1.7044000000000001
227;24.475168704986572;16.078714694708975;0.5836;1.7266000000000001
228;24.583110570907593;16.089076797708504;0.5896;1.6859000000000002
229;24.69143795967102;16.089076797708504;0.5896;1.6822000000000001
230;24.799217462539673;16.099438900708034;0.5956;1.7118000000000002
231;24.907190561294556;16.109801003707563;0.5896;1.7118000000000002
232;25.015092134475708;16.099438900708034;0.5896;1.7155
233;25.12310767173767;16.099438900708034;0.5896;1.7118000000000002
234;25.231067657470703;16.089076797708504;0.5896;1.6822000000000001
235;25.339044094085693;16.099438900708034;0.5836;1.6896000000000002
236;25.44699239730835;16.089076797708504;0.5896;1.7044000000000001
237;25.55507802963257;16.099438900708034;0.5896;1.6896000000000002
238;25.662165641784668;16.099438900708034;0.5836;1.7340000000000002
239;25.769165515899658;16.099438900708034;0.5896;1.7118000000000002
240;25.87715768814087;16.089076797708504;0.5896;1.7377
241;25.985888242721558;16.099438900708034;0.5896;1.6859000000000002
242;26.093814373016357;16.089076797708504;0.5896;1.6711
243;26.201761484146118;16.089076797708504;0.5896;1.7044000000000001
244;26.309805154800415;16.099438900708034;0.5896;1.7377
245;26.4177303314209;16.089076797708504;0.5836;1.7266000000000001
246;26.52563786506653;16.078714694708975;0.5896;1.6674000000000002
247;26.633710861206055;16.099438900708034;0.5896;1.7081000000000002
248;26.740722179412842;16.099438900708034;0.5896;1.697
249;26.84866499900818;16.089076797708504;0.5836;1.6748
250;26.95663833618164;16.089076797708504;0.5896;1.7155
251;27.06453227996826;16.099438900708034;0.5896;1.7266000000000001
252;27.17244601249695;16.078714694708975;0.5956;1.6674000000000002
253;27.28045630455017;16.109801003707563;0.5956;1.7266000000000001
254;27.38837242126465;16.089076797708504;0.5896;1.697
255;27.49629044532776;16.078714694708975;0.5896;1.6341
256;27.60422921180725;16.078714694708975;0.5896;1.7081000000000002
257;27.712989568710327;16.099438900708034;0.6016;1.7340000000000002
258;27.81997036933899;16.089076797708504;0.5896;1.6600000000000001
259;27.927996397018433;16.109801003707563;0.5956;1.7007
260;28.03610134124756;16.089076797708504;0.5836;1.6933
261;28.144070863723755;16.099438900708034;0.6016;1.7044000000000001
262;28.25204563140869;16.109801003707563;0.5836;1.697
263;28.35999822616577;16.109801003707563;0.5956;1.6822000000000001
264;28.46703052520752;16.099438900708034;0.5836;1.697
265;28.57499647140503;16.099438900708034;0.5896;1.7192
266;28.683011293411255;16.099438900708034;0.5896;1.7081000000000002
267;28.789998531341553;16.089076797708504;0.5896;1.6378000000000001
268;28.897915363311768;16.099438900708034;0.5896;1.7044000000000001
269;29.005858421325684;16.089076797708504;0.5896;1.7303000000000002
270;29.11375379562378;16.078714694708975;0.5896;1.6563
271;29.22169327735901;16.099438900708034;0.5956;1.697
272;29.329649686813354;16.099438900708034;0.5896;1.6711
273;29.438432931900024;16.089076797708504;0.5896;1.697
274;29.5463387966156;16.089076797708504;0.5956;1.7044000000000001
275;29.65429711341858;16.099438900708034;0.5896;1.7266000000000001
276;29.76129722595215;16.078714694708975;0.5836;1.7377
277;29.869226932525635;16.078714694708975;0.5896;1.6859000000000002
278;29.977155447006226;16.099438900708034;0.5836;1.7303000000000002
279;30.085120677947998;16.089076797708504;0.5896;1.6896000000000002
280;30.193116903305054;16.099438900708034;0.5956;1.6859000000000002
281;30.301119327545166;16.068352591709445;0.5896;1.7044000000000001
282;30.4091694355011;16.099438900708034;0.5896;1.7118000000000002
283;30.517175436019897;16.089076797708504;0.5896;1.6933
284;30.624377727508545;16.099438900708034;0.5896;1.6933
285;30.731462717056274;16.099438900708034;0.5836;1.7044000000000001
286;30.839506149291992;16.089076797708504;0.5896;1.7155
287;30.947436809539795;16.089076797708504;0.5836;1.697
288;31.055470943450928;16.099438900708034;0.5956;1.7155
289;31.16376543045044;16.089076797708504;0.5956;1.7155
290;31.271727085113525;16.078714694708975;0.5836;1.697
291;31.379623413085938;16.099438900708034;0.5896;1.7007
292;31.487563610076904;16.099438900708034;0.5896;1.7229
293;31.595489740371704;16.099438900708034;0.5896;1.7044000000000001
294;31.70252299308777;16.089076797708504;0.5896;1.6896000000000002
295;31.810481548309326;16.099438900708034;0.5956;1.6748
296;31.918395042419434;16.089076797708504;0.5896;1.7007
297;32.02630019187927;16.078714694708975;0.5896;1.6748
298;32.13420867919922;16.099438900708034;0.5896;1.6822000000000001
299;32.24218130111694;16.078714694708975;0.5896;1.7044000000000001
300;32.35013818740845;16.089076797708504;0.5896;1.697
301;32.45808410644531;16.099438900708034;0.5896;1.7451
302;32.566040992736816;16.089076797708504;0.5896;1.6859000000000002
303;32.67422342300415;16.089076797708504;0.5896;1.6896000000000002
304;32.781917572021484;16.068352591709445;0.5896;1.7007
305;32.89065504074097;16.068352591709445;0.5896;1.6600000000000001
306;32.99865388870239;16.089076797708504;0.5956;1.697
307;33.10659861564636;16.068352591709445;0.5896;1.6748
308;33.21451163291931;16.099438900708034;0.5956;1.7266000000000001
309;33.3225200176239;16.109801003707563;0.5956;1.6859000000000002
310;33.43057060241699;16.109801003707563;0.5896;1.7192
311;33.53760576248169;16.078714694708975;0.5956;1.7229
312;33.64556932449341;16.089076797708504;0.5896;1.697
313;33.7525908946991;16.099438900708034;0.5896;1.6822000000000001
314;33.86055374145508;16.089076797708504;0.5956;1.6748
315;33.9685275554657;16.099438900708034;0.5896;1.7007
316;34.07639169692993;16.109801003707563;0.5896;1.6785
317;34.1842839717865;16.099438900708034;0.5836;1.7081000000000002
318;34.29228234291077;16.089076797708504;0.5956;1.7192
319;34.40021848678589;16.089076797708504;0.5956;1.6822000000000001
320;34.508169412612915;16.078714694708975;0.5896;1.7081000000000002
321;34.616833209991455;16.099438900708034;0.5896;1.6748
322;34.72384309768677;16.089076797708504;0.5896;1.6896000000000002
323;34.83183789253235;16.089076797708504;0.5896;1.7155
324;34.93974208831787;16.078714694708975;0.5956;1.7192
325;35.04767942428589;16.089076797708504;0.5956;1.7303000000000002
326;35.15564441680908;16.109801003707563;0.5896;1.7007
327;35.2636501789093;16.089076797708504;0.5956;1.6896000000000002
328;35.37163496017456;16.089076797708504;0.5896;1.6785
329;35.47959494590759;16.099438900708034;0.5896;1.7266000000000001
330;35.58766508102417;16.089076797708504;0.5836;1.7451
331;35.69469904899597;16.078714694708975;0.5956;1.7044000000000001
332;35.80174541473389;16.089076797708504;0.5896;1.6896000000000002
333;35.90979051589966;16.099438900708034;0.5896;1.697
334;36.017699241638184;16.089076797708504;0.5896;1.7266000000000001
335;36.12563109397888;16.089076797708504;0.5956;1.6822000000000001
336;36.23352789878845;16.089076797708504;0.5836;1.7155
337;36.34226989746094;16.089076797708504;0.5896;1.6637000000000002
338;36.45017862319946;16.078714694708975;0.5896;1.7044000000000001
339;36.55822038650513;16.099438900708034;0.5896;1.6896000000000002
340;36.66613793373108;16.099438900708034;0.5836;1.7007
341;36.77317547798157;16.078714694708975;0.5836;1.6896000000000002
342;36.88116216659546;16.089076797708504;0.5896;1.697
343;36.98908758163452;16.099438900708034;0.5896;1.6637000000000002
344;37.09701633453369;16.099438900708034;0.5896;1.7081000000000002
345;37.20494341850281;16.089076797708504;0.5956;1.6785
346;37.31286549568176;16.089076797708504;0.5956;1.6859000000000002
347;37.420814037323;16.089076797708504;0.5956;1.697
348;37.52868318557739;16.068352591709445;0.5896;1.697
349;37.63664126396179;16.089076797708504;0.5836;1.6859000000000002
350;37.74368357658386;16.078714694708975;0.5956;1.7007
351;37.85163068771362;16.078714694708975;0.5896;1.7340000000000002
352;37.95957350730896;16.109801003707563;0.5896;1.7007
353;38.06834936141968;16.099438900708034;0.5896;1.6933
354;38.17624831199646;16.109801003707563;0.5896;1.6785
355;38.28584837913513;16.089076797708504;0.5896;1.6526
356;38.395546197891235;16.089076797708504;0.5956;1.7229
357;38.50277328491211;16.078714694708975;0.5896;1.6896000000000002
358;38.610759973526;16.089076797708504;0.5836;1.7118000000000002
359;38.71880292892456;16.109801003707563;0.5896;1.6933
360;38.82578182220459;16.089076797708504;0.5896;1.6785
361;38.93371343612671;16.089076797708504;0.5836;1.6896000000000002
362;39.04167437553406;16.078714694708975;0.5896;1.7044000000000001
363;39.149643659591675;16.099438900708034;0.5896;1.6711
364;39.2576060295105;16.089076797708504;0.5956;1.6674000000000002
365;39.36554288864136;16.099438900708034;0.5956;1.6933
366;39.473440170288086;16.099438900708034;0.5896;1.6711
367;39.581308126449585;16.089076797708504;0.5836;1.6563
368;39.68923377990723;16.109801003707563;0.5896;1.7044000000000001
369;39.796950340270996;16.078714694708975;0.5836;1.7118000000000002
370;39.90486168861389;16.099438900708034;0.5896;1.697
371;40.01271367073059;16.068352591709445;0.5956;1.6600000000000001
372;40.12063002586365;16.078714694708975;0.5836;1.6674000000000002
373;40.22864484786987;16.109801003707563;0.5896;1.6933
374;40.33658957481384;16.120163106707093;0.5896;1.6785
375;40.4444739818573;16.089076797708504;0.5836;1.7044000000000001
376;40.55236220359802;16.078714694708975;0.5896;1.697
377;40.6596302986145;16.089076797708504;0.5896;1.6859000000000002
378;40.76669716835022;16.099438900708034;0.5836;1.6748
379;40.8746702671051;16.099438900708034;0.5896;1.6378000000000001
380;40.982643127441406;16.109801003707563;0.5896;1.6637000000000002
381;41.09060621261597;16.099438900708034;0.5896;1.6896000000000002
382;41.198535203933716;16.089076797708504;0.5896;1.7007
383;41.30648326873779;16.089076797708504;0.5956;1.6711
384;41.41444206237793;16.089076797708504;0.5896;1.6933
385;41.52259612083435;16.089076797708504;0.5896;1.7081000000000002
386;41.63054180145264;16.120163106707093;0.5896;1.7118000000000002
387;41.73854184150696;16.099438900708034;0.5956;1.697
388;41.845556020736694;16.089076797708504;0.5896;1.6748
389;41.95348858833313;16.099438900708034;0.5896;1.697
390;42.061381101608276;16.068352591709445;0.5896;1.6896000000000002
391;42.16937470436096;16.099438900708034;0.5956;1.6822000000000001
392;42.27730917930603;16.089076797708504;0.5896;1.7044000000000001
393;42.38522911071777;16.120163106707093;0.5836;1.7044000000000001
394;42.49316048622131;16.089076797708504;0.5956;1.6859000000000002
395;42.60110569000244;16.099438900708034;0.5896;1.6748
396;42.70917272567749;16.109801003707563;0.5896;1.7118000000000002
397;42.81616711616516;16.089076797708504;0.5896;1.6674000000000002
398;42.924060106277466;16.089076797708504;0.5836;1.6748
399;43.03212094306946;16.099438900708034;0.5896;1.6822000000000001
400;43.14008045196533;16.089076797708504;0.5896;1.6785
401;43.24879813194275;16.078714694708975;0.5896;1.7081000000000002
402;43.35671377182007;16.109801003707563;0.5896;1.6785
403;43.46469235420227;16.099438900708034;0.5896;1.6933
404;43.571725606918335;16.099438900708034;0.5836;1.6896000000000002
405;43.67967486381531;16.099438900708034;0.5896;1.7118000000000002
406;43.787737131118774;16.109801003707563;0.5896;1.6674000000000002
407;43.895692586898804;16.099438900708034;0.5836;1.6748
408;44.00360178947449;16.089076797708504;0.5956;1.6785
409;44.111544370651245;16.099438900708034;0.5896;1.6933
410;44.219422817230225;16.068352591709445;0.5896;1.7044000000000001
411;44.327364921569824;16.078714694708975;0.5896;1.6748
412;44.43522667884827;16.068352591709445;0.5956;1.7155
413;44.543110847473145;16.089076797708504;0.5896;1.6933
414;44.65101385116577;16.099438900708034;0.5896;1.6674000000000002
415;44.759052991867065;16.089076797708504;0.5896;1.6822000000000001
416;44.866058588027954;16.089076797708504;0.5896;1.6822000000000001
417;44.97479462623596;16.078714694708975;0.5896;1.6415000000000002
418;45.08268690109253;16.089076797708504;0.5896;1.6933
419;45.19061350822449;16.089076797708504;0.5896;1.7266000000000001
420;45.29859185218811;16.078714694708975;0.5896;1.6119
421;45.40654540061951;16.078714694708975;0.5896;1.6896000000000002
422;45.514445781707764;16.078714694708975;0.5896;1.6896000000000002
423;45.621519804000854;16.068352591709445;0.5896;1.6526
424;45.729527711868286;16.089076797708504;0.5896;1.7118000000000002
425;45.83648490905762;16.099438900708034;0.5896;1.6600000000000001
426;45.944363594055176;16.099438900708034;0.5956;1.6896000000000002
427;46.0522665977478;16.089076797708504;0.5896;1.6822000000000001
428;46.16015934944153;16.089076797708504;0.5956;1.6933
429;46.26812696456909;16.089076797708504;0.5896;1.6637000000000002
430;46.37605094909668;16.099438900708034;0.5896;1.7007
431;46.48396873474121;16.089076797708504;0.5896;1.6896000000000002
432;46.591843605041504;16.078714694708975;0.5896;1.6156000000000001
433;46.70059084892273;16.089076797708504;0.5896;1.6637000000000002
434;46.80858325958252;16.099438900708034;0.5896;1.6933
435;46.9157235622406;16.109801003707563;0.5956;1.6859000000000002
436;47.02359366416931;16.089076797708504;0.5896;1.7007
437;47.131590843200684;16.078714694708975;0.5896;1.6785
438;47.23954916000366;16.109801003707563;0.5896;1.6415000000000002
439;47.347498416900635;16.089076797708504;0.5956;1.6748
440;47.45544672012329;16.109801003707563;0.5956;1.7155
441;47.56338620185852;16.078714694708975;0.5896;1.6415000000000002
442;47.6713125705719;16.089076797708504;0.5896;1.6896000000000002
443;47.77928686141968;16.089076797708504;0.5896;1.6859000000000002
444;47.886263370513916;16.078714694708975;0.5956;1.6822000000000001
445;47.99422526359558;16.078714694708975;0.5896;1.6859000000000002
446;48.10215163230896;16.120163106707093;0.5896;1.6933
447;48.21012353897095;16.109801003707563;0.5956;1.6711
448;48.318156003952026;16.089076797708504;0.5896;1.6785
449;48.42697191238403;16.089076797708504;0.5896;1.7081000000000002
450;48.53446125984192;16.078714694708975;0.5836;1.6711
451;48.64240789413452;16.089076797708504;0.5836;1.7118000000000002
452;48.75037217140198;16.078714694708975;0.5896;1.6822000000000001
453;48.85741209983826;16.089076797708504;0.5956;1.6563
454;48.965394735336304;16.099438900708034;0.5896;1.6896000000000002
455;49.0733208656311;16.078714694708975;0.5896;1.6674000000000002
456;49.18125128746033;16.089076797708504;0.5896;1.6452
457;49.28921604156494;15.81966211972074;0.5896;1.6748
458;49.39663743972778;16.068352591709445;0.5896;1.6600000000000001
459;49.502944469451904;16.089076797708504;0.5956;1.7007
460;49.61097526550293;16.099438900708034;0.5956;1.6711
461;49.71898293495178;16.089076797708504;0.5956;1.6896000000000002
462;49.82605576515198;16.078714694708975;0.5956;1.7081000000000002
463;49.93399715423584;16.078714694708975;0.5956;1.7081000000000002
