;Time;Thrust;Pressure1;Pressure2;Weight;Current;Voltage;Battery12V;Battery24V
0;0.0;14.200910477897402;0.5896;-0.009899999999999999;3.8203113068683687;0.0;0.06056434827723014;9.282557031159397;17.319266042054508
1;0.0;14.283213256442766;0.5896;-0.009899999999999999;3.8441857904801737;0.0;0.06056434827723014;9.282557031159397;16.989190343943605
2;0.1;12.71946046408086;0.5956;-0.0121;2.8533947205902725;0.0;0.06056434827723014;9.282557031159397;16.989190343943605
3;0.2;12.77931703029567;0.5956;-0.009899999999999999;2.851902565364535;0.0;0.06056434827723014;9.282557031159397;16.659114645832698
4;0.4;12.71946046408086;0.5896;-0.009899999999999999;2.82802808175273;0.0;0.06056434827723014;9.282557031159397;16.494587749870295
5;0.5;12.756870817965117;0.5956;-0.009899999999999999;2.8205673056240412;0.0;0.06056434827723014;9.282557031159397;16.329038947721795
6;0.6;12.786799101072521;0.5956;-0.009899999999999999;2.9011436878138825;0.0;0.06056434827723014;9.282557031159397;16.329038947721795
7;0.7;12.794281171849372;0.6016;-0.009899999999999999;2.9638142072948703;0.0;0.06056434827723014;9.282557031159397;16.16451205175939
8;0.8;12.771834959518818;0.5956;-0.009899999999999999;2.9324789475543764;0.0;0.06056434827723014;9.282557031159397;15.99896324961089
9;0.9;12.756870817965117;0.5896;-0.009899999999999999;2.8653319623961755;0.0;0.06056434827723014;9.411958480178228;15.99896324961089
10;1.1;12.816727384179927;0.5956;-0.009899999999999999;2.8265359265269927;0.0;0.06056434827723014;9.282557031159397;15.99896324961089
11;1.2;12.704496322527158;0.5956;-0.0077;2.884729980330767;0.0;0.06056434827723014;9.282557031159397;15.99896324961089
12;1.3;12.771834959518818;0.5896;-0.009899999999999999;2.895175066910931;0.0;0.06056434827723014;9.282557031159397;15.99896324961089
13;1.4;12.83917359651048;0.5836;-0.0077;2.893682911685193;0.0;0.06056434827723014;9.282557031159397;15.99896324961089
14;1.5;12.771834959518818;0.5956;-0.009899999999999999;2.82802808175273;0.0;0.06056434827723014;9.282557031159397;15.99896324961089
15;1.7;12.831691525733628;0.5956;-0.0121;2.8727927385248644;0.0;0.06056434827723014;9.411958480178228;15.99896324961089
