;Time;Thrust;Pressure1;Pressure2;Weight;Current;Voltage;Battery12V;Battery24V
0;0.0;8230;-1291;-1452;-445;-0.00018750572222052677;-0.00018750572222052677;2.116939603869747;3.56335874507889
1;0.01;-645;-323;-323;-645;0.0;-0.00037501144444105353;2.124064821314127;3.561108676412244
2;0.03;-645;-323;-323;-645;0.0;-0.00018750572222052677;2.1210647297585985;3.567108859523301
3;0.04;28725;-1291;-1452;-445;-0.00037501144444105353;0.0;2.1206897183141575;3.565983825189978
4;0.06;-645;-323;-323;-8163;-0.00018750572222052677;-0.00018750572222052677;2.116939603869747;3.564296273689993
5;0.07;-645;-323;-323;-645;-0.00037501144444105353;0.0;2.1150645466475417;3.5637337565233316
6;0.08;28725;-1291;-1291;18046;-0.00018750572222052677;-0.00018750572222052677;2.119564683980834;3.5644837794122135
7;0.1;-645;-323;-323;-445;-0.00018750572222052677;0.0;2.121252235480819;3.5650462965788754
8;0.11;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.1163770867030856;3.5648587908566545
9;0.12;28725;-1291;-1452;-645;-0.00037501144444105353;0.0;2.1175021210364084;3.5661713309121983
10;0.14;-645;-323;-1130;-445;-0.00018750572222052677;-0.00018750572222052677;2.1206897183141575;3.5641087679677725
11;0.15;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.1231272927030242;3.5609211706900235
12;0.16;28079;-1291;-807;-645;-0.00018750572222052677;-0.00018750572222052677;2.1216272469252604;3.565983825189978
13;0.18;-645;-323;-1452;-445;-0.00037501144444105353;-0.00037501144444105353;2.120877224036378;3.5627962279122287
14;0.19;-645;-323;-323;-645;-0.00018750572222052677;-0.00037501144444105353;2.121252235480819;3.5641087679677725
15;0.21;26466;-1291;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.119564683980834;3.5624212164677878
16;0.22;-645;-1130;-1452;-445;0.0;-0.00018750572222052677;2.116939603869747;3.564296273689993
17;0.23;-645;-323;-323;-645;-0.00037501144444105353;-0.00018750572222052677;2.1227522812585833;3.5650462965788754
18;0.25;25175;-807;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.121252235480819;3.5631712393566697
19;0.26;-645;-1291;-1452;-445;-0.00018750572222052677;-0.00037501144444105353;2.117689626758629;3.563546250801111
20;0.27;-645;-323;-323;-645;-0.00037501144444105353;0.0;2.1203147068697166;3.5654213080233164
21;0.29;24368;-323;-323;-645;0.0;-0.00018750572222052677;2.1188146610919523;3.564671285134434
22;0.3;2259;-1291;-1452;-445;-0.00037501144444105353;-0.00018750572222052677;2.117689626758629;3.565608813745537
23;0.31;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.1175021210364084;3.56335874507889
24;0.33;20979;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.1178771324808494;3.5648587908566545
25;0.34;11780;-1291;-1452;-445;-0.00018750572222052677;-0.00018750572222052677;2.118627155369732;3.56673384807886
26;0.35;-645;-323;-323;-645;-0.00018750572222052677;-0.00037501144444105353;2.1216272469252604;3.563546250801111
27;0.37;14106;-323;-323;-645;-0.00037501144444105353;-0.00018750572222052677;2.121814752647481;3.563546250801111
28;0.38;18720;-1291;-1452;-445;-0.00018750572222052677;-0.00018750572222052677;2.1197521897030547;3.561483687856685
29;0.39;-645;-323;-323;-645;-0.00037501144444105353;-0.00018750572222052677;2.1197521897030547;3.5654213080233164
30;0.41;8136;-323;-323;-645;-0.00018750572222052677;-0.00037501144444105353;2.1190021668141727;3.5627962279122287
31;0.42;27434;-1291;-1452;-445;-0.00018750572222052677;-0.00018750572222052677;2.1216272469252604;3.5637337565233316
32;0.43;-645;-323;-323;-645;-0.00037501144444105353;-0.00018750572222052677;2.1191896725363932;3.562046205023347
33;0.45;0;-323;-323;-645;-0.00018750572222052677;-0.00037501144444105353;2.1199396954252756;3.5616711935789054
34;0.46;28725;-1291;-1291;-445;-0.00018750572222052677;-0.00018750572222052677;2.1182521439252904;3.5624212164677878
35;0.48;-645;-323;-323;-8163;0.0;-0.00018750572222052677;2.120877224036378;3.5631712393566697
36;0.49;-645;-323;-323;-645;-0.00018750572222052677;-0.00037501144444105353;2.1197521897030547;3.5637337565233316
37;0.5;28725;-1291;-1291;8915;-0.00018750572222052677;0.0;2.1197521897030547;3.564671285134434
38;0.52;-645;-323;-323;-32768;-0.00037501144444105353;-0.00037501144444105353;2.1227522812585833;3.5657963194677573
39;0.53;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.1171271095919675;3.562983733634449
40;0.54;28725;-1291;-1291;15626;-0.00018750572222052677;0.0;2.1175021210364084;3.563921262245552
41;0.56;-645;-323;-323;-445;-0.00018750572222052677;-0.00018750572222052677;2.117689626758629;3.5624212164677878
42;0.57;-645;-323;-323;-645;-0.00037501144444105353;-0.00018750572222052677;2.1188146610919523;3.5612961821344644
43;0.58;28725;-1291;-1452;3845;-0.00018750572222052677;-0.00018750572222052677;2.1216272469252604;3.561108676412244
44;0.6;-645;-323;-323;-445;-0.00018750572222052677;-0.00018750572222052677;2.1182521439252904;3.56673384807886
45;0.61;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.1206897183141575;3.5616711935789054
46;0.62;28725;-1291;-1452;-673;-0.00018750572222052677;0.0;2.122564775536363;3.5616711935789054
47;0.64;-645;-323;-645;-445;-0.00018750572222052677;-0.00018750572222052677;2.1220022583697014;3.56673384807886
48;0.65;-645;-323;-323;-645;0.0;-0.00018750572222052677;2.1238773155919066;3.5648587908566545
49;0.66;28725;-1291;-1291;-645;-0.00037501144444105353;-0.00037501144444105353;2.1223772698141423;3.5599836420789206
50;0.68;-645;-323;-968;-445;-0.00018750572222052677;-0.00037501144444105353;2.1182521439252904;3.562046205023347
51;0.69;-645;-323;-323;-645;-0.00037501144444105353;0.0;2.1163770867030856;3.561483687856685
52;0.7;28402;-1291;-968;-645;-0.00037501144444105353;-0.00018750572222052677;2.1163770867030856;3.5627962279122287
53;0.72;-645;-323;-1452;-445;-0.00018750572222052677;0.0;2.1191896725363932;3.5624212164677878
54;0.73;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.117689626758629;3.562983733634449
55;0.74;27272;-1291;-645;-645;0.0;0.0;2.120877224036378;3.5650462965788754
56;0.76;-645;-484;-1452;-445;-0.00018750572222052677;-0.00037501144444105353;2.1188146610919523;3.561483687856685
57;0.77;-645;-323;-323;-645;0.0;-0.00037501144444105353;2.118627155369732;3.5648587908566545
58;0.79;24529;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.1229397869808038;3.5624212164677878
59;0.8;14685;-1291;-1452;-445;-0.00018750572222052677;-0.00018750572222052677;2.116939603869747;3.5612961821344644
60;0.81;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.1146895352031008;3.5618586993011263
61;0.83;12910;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.1167520981475265;3.5624212164677878
62;0.84;18397;-1291;-1452;-445;-0.00018750572222052677;-0.00018750572222052677;2.1188146610919523;3.560171147801141
63;0.86;-645;-323;-323;-445;0.0;-0.00037501144444105353;2.117314615314188;3.562046205023347
64;0.87;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.113564500869778;3.5622337107455673
65;0.89;12654;-323;-323;-645;-0.00037501144444105353;-0.00018750572222052677;2.1184396496475113;3.563921262245552
66;0.9;28725;-1291;-1452;-645;-0.00018750572222052677;-0.00018750572222052677;2.1184396496475113;3.5616711935789054
67;0.92;-645;-323;-1452;-445;-0.00018750572222052677;0.0;2.11806463820307;3.557733573412275
68;0.93;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.1210647297585985;3.564671285134434
69;0.95;-645;-323;-323;-645;-0.00018750572222052677;0.0;2.121814752647481;3.5627962279122287
70;0.97;24529;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.120877224036378;3.5631712393566697
71;0.98;28725;-1291;-1452;-645;-0.00018750572222052677;-0.00018750572222052677;2.1199396954252756;3.564296273689993
72;1.0;-645;-1291;-1452;-445;-0.00037501144444105353;-0.00018750572222052677;2.1188146610919523;3.5641087679677725
73;1.02;-645;-323;-1130;-445;-0.00018750572222052677;-0.00018750572222052677;2.1191896725363932;3.5641087679677725
74;1.03;-645;-323;-323;-1775;-0.00018750572222052677;-0.00018750572222052677;2.1163770867030856;3.5605461592455825
75;1.05;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.1188146610919523;3.562046205023347
76;1.07;23077;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.1182521439252904;3.556983550523393
77;1.08;28725;-1291;-1291;-645;-0.00018750572222052677;-0.00018750572222052677;2.116939603869747;3.5648587908566545
78;1.1;-645;-968;-1452;-445;-0.00018750572222052677;-0.00018750572222052677;2.1178771324808494;3.5702964568010502
79;1.12;-645;-323;-323;-445;-0.00018750572222052677;-0.00018750572222052677;2.128002441480758;3.560171147801141
80;1.13;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.124064821314127;3.554733481856746
81;1.15;1775;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.116939603869747;3.554733481856746
82;1.16;26950;-1130;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.112251960814234;3.554733481856746
83;1.18;25175;-1291;-1452;-445;-0.00037501144444105353;-0.00018750572222052677;2.112626972258675;3.5657963194677573
84;1.2;-645;-323;-1291;-445;-0.00018750572222052677;-0.00018750572222052677;2.1145020294808803;3.567108859523301
85;1.21;-645;-323;-323;-645;-0.00018750572222052677;0.0;2.125377361369671;3.569546433912168
86;1.23;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.1109394207586902;3.565608813745537
87;1.25;24529;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.119564683980834;3.562046205023347
88;1.26;28563;-1291;-1452;4557;-0.00018750572222052677;-0.00018750572222052677;2.1165645924253056;3.5644837794122135
89;1.28;-645;-323;-1291;-445;-0.00018750572222052677;-0.00018750572222052677;2.1203147068697166;3.563921262245552
90;1.29;-645;-323;-323;-645;-0.00037501144444105353;-0.00018750572222052677;2.1190021668141727;3.5622337107455673
91;1.31;14847;-323;-323;-645;0.0;-0.00018750572222052677;2.1193771782586137;3.5592336191900387
92;1.32;28725;-1291;-1452;-645;-0.00018750572222052677;-0.00018750572222052677;2.1203147068697166;3.560733664967803
93;1.34;-645;-323;-1452;-445;-0.00037501144444105353;-0.00018750572222052677;2.123314798425245;3.5657963194677573
94;1.35;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.12875246436964;3.568796411023286
95;1.37;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.1216272469252604;3.5710464796899317
96;1.39;25013;-645;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.1263148899807733;3.5588586077455977
97;1.4;28725;-1291;-1291;-645;-0.00018750572222052677;0.0;2.1190021668141727;3.561108676412244
98;1.42;-645;-1452;-1452;-445;-0.00018750572222052677;-0.00018750572222052677;2.128377452925199;3.5624212164677878
99;1.43;-645;-323;-323;-32768;-0.00018750572222052677;-0.00018750572222052677;2.1231272927030242;3.5571710562456134
100;1.45;-645;-323;-323;-645;-0.00018750572222052677;0.0;2.1175021210364084;3.562046205023347
101;1.47;15331;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.1190021668141727;3.556983550523393
102;1.48;28725;-1291;-807;-645;-0.00037501144444105353;-0.00018750572222052677;2.111689443647572;3.56673384807886
103;1.5;-645;-1291;-1291;-445;-0.00018750572222052677;-0.00018750572222052677;2.1137520065919984;3.5605461592455825
104;1.52;-645;-323;-1291;-445;-0.00018750572222052677;0.0;2.12875246436964;3.5597961363567
105;1.53;-645;-323;-323;-645;-0.00018750572222052677;-0.00037501144444105353;2.115814569536424;3.567858882412183
106;1.55;1452;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.11806463820307;3.562983733634449
107;1.56;28725;-1291;-968;-645;-0.00018750572222052677;-0.00018750572222052677;2.1193771782586137;3.5631712393566697
108;1.58;-645;-1452;-1452;-445;-0.00037501144444105353;-0.00037501144444105353;2.1178771324808494;3.5626087221900082
109;1.59;-645;-323;-323;7907;-0.00018750572222052677;-0.00037501144444105353;2.1160020752586446;3.560358653523362
110;1.61;-645;-323;-323;-645;-0.00037501144444105353;-0.00018750572222052677;2.1165645924253056;3.56335874507889
111;1.62;26788;-1291;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.1178771324808494;3.5609211706900235
112;1.64;5325;-1291;-1452;-445;-0.00018750572222052677;-0.00018750572222052677;2.1165645924253056;3.5609211706900235
113;1.66;-645;-323;-323;-445;-0.00018750572222052677;-0.00018750572222052677;2.1203147068697166;3.5648587908566545
114;1.67;-645;-323;-323;-645;-0.00018750572222052677;0.0;2.116939603869747;3.5622337107455673
115;1.69;-968;-323;-323;-645;-0.00037501144444105353;0.0;2.1191896725363932;3.5626087221900082
116;1.7;27757;-1291;-323;-645;-0.00018750572222052677;0.0;2.1167520981475265;3.559421124912259
117;1.72;21786;-1291;-1452;-445;-0.00018750572222052677;0.0;2.115439558091983;3.5582960905789363
118;1.74;-645;-323;-1130;-445;-0.00018750572222052677;-0.00018750572222052677;2.121252235480819;3.565233802301096
119;1.75;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.1152520523697627;3.556421033356731
120;1.77;-968;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.1150645466475417;3.5650462965788754
121;1.78;28079;-1291;-323;-645;-0.00037501144444105353;-0.00018750572222052677;2.1184396496475113;3.560358653523362
122;1.8;10812;-1291;-1452;-445;-0.00018750572222052677;-0.00018750572222052677;2.1238773155919066;3.5599836420789206
123;1.82;-645;-323;-807;-445;-0.00018750572222052677;-0.00018750572222052677;2.115439558091983;3.561483687856685
124;1.83;-645;-323;-323;-645;-0.00037501144444105353;-0.00018750572222052677;2.113564500869778;3.5689839167455064
125;1.85;-645;-323;-323;-645;-0.00037501144444105353;-0.00018750572222052677;2.124064821314127;3.563921262245552
126;1.86;26627;-1291;-323;-645;-0.00037501144444105353;0.0;2.115439558091983;3.561483687856685
127;1.88;21140;-1291;-1291;-445;-0.00037501144444105353;-0.00018750572222052677;2.1163770867030856;3.5618586993011263
128;1.9;-645;-323;-1130;-445;0.0;-0.00018750572222052677;2.117314615314188;3.5566085390789515
129;1.91;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.117314615314188;3.5631712393566697
130;1.93;-645;-323;-323;-645;-0.00037501144444105353;-0.00037501144444105353;2.1214397412030395;3.5644837794122135
131;1.94;27595;-1291;-323;-645;-0.00037501144444105353;-0.00018750572222052677;2.1146895352031008;3.5637337565233316
132;1.96;26304;-1291;-1452;3428;-0.00018750572222052677;0.0;2.117314615314188;3.564296273689993
133;1.98;-645;-323;-1452;-445;-0.00018750572222052677;-0.00018750572222052677;2.122564775536363;3.565608813745537
134;1.99;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.1265023957029943;3.567483870967742
135;2.01;-645;-323;-323;-645;-0.00018750572222052677;0.0;2.1171271095919675;3.5654213080233164
136;2.03;25175;-645;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.115439558091983;3.5661713309121983
137;2.04;28725;-1291;-1452;-645;-0.00018750572222052677;-0.00018750572222052677;2.119564683980834;3.5669213538010807
138;2.06;-645;-484;-1291;-445;-0.00018750572222052677;0.0;2.125752372814112;3.559421124912259
139;2.07;-645;-323;-323;-16137;-0.00037501144444105353;-0.00018750572222052677;2.1160020752586446;3.5637337565233316
140;2.09;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.121814752647481;3.5616711935789054
141;2.11;24529;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.1223772698141423;3.5676713766899626
142;2.12;28725;-1291;-1291;-645;-0.00037501144444105353;-0.00018750572222052677;2.1199396954252756;3.5612961821344644
143;2.14;-645;-1130;-1452;-445;-0.00037501144444105353;-0.00037501144444105353;2.1145020294808803;3.5641087679677725
144;2.15;-645;-323;-323;-32692;-0.00037501144444105353;0.0;2.1274399243140967;3.562983733634449
145;2.17;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.1199396954252756;3.5609211706900235
146;2.19;24852;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.119564683980834;3.55604602191229
147;2.2;28725;-1291;-1291;1102;-0.00018750572222052677;-0.00018750572222052677;2.116939603869747;3.56335874507889
148;2.22;-645;-968;-1452;-445;-0.00018750572222052677;-0.00018750572222052677;2.1146895352031008;3.5616711935789054
149;2.23;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.1214397412030395;3.5654213080233164
150;2.25;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.1100018921475874;3.556983550523393
151;2.26;26788;-1291;-323;-645;-0.00018750572222052677;0.0;2.1156270638142036;3.5672963652455216
152;2.28;21786;-1291;-1452;-445;-0.00037501144444105353;-0.00018750572222052677;2.1163770867030856;3.567483870967742
153;2.3;-645;-323;-968;-445;-0.00037501144444105353;-0.00018750572222052677;2.1203147068697166;3.564671285134434
154;2.31;-645;-323;-323;-645;-0.00037501144444105353;-0.00018750572222052677;2.1190021668141727;3.562983733634449
155;2.33;-645;-323;-323;-645;0.0;0.0;2.1229397869808038;3.562046205023347
156;2.34;27272;-1291;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.1160020752586446;3.5626087221900082
157;2.36;27434;-1291;-1291;5364;-0.00018750572222052677;-0.00018750572222052677;2.116189580980865;3.557358561967834
158;2.38;-645;-323;-1452;-445;-0.00018750572222052677;-0.00018750572222052677;2.120877224036378;3.5657963194677573
159;2.39;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.1167520981475265;3.5650462965788754
160;2.41;-645;-323;-323;-645;0.0;-0.00018750572222052677;2.122564775536363;3.5663588366344188
161;2.43;24852;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.1165645924253056;3.5663588366344188
162;2.44;28725;-1291;-1452;-645;-0.00037501144444105353;-0.00018750572222052677;2.1145020294808803;3.5644837794122135
163;2.46;-645;-1452;-1452;-445;0.0;-0.00037501144444105353;2.116939603869747;3.567108859523301
164;2.48;-645;-323;-323;-445;-0.00018750572222052677;-0.00018750572222052677;2.116189580980865;3.5650462965788754
165;2.49;-645;-323;-323;-645;-0.00018750572222052677;0.0;2.1146895352031008;3.5650462965788754
166;2.51;2393;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.122564775536363;3.564671285134434
167;2.52;28241;-1291;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.1216272469252604;3.569546433912168
168;2.54;9360;-1291;-1291;-445;-0.00018750572222052677;0.0;2.1171271095919675;3.561108676412244
169;2.56;-645;-323;-1291;-445;-0.00018750572222052677;-0.00018750572222052677;2.1238773155919066;3.5637337565233316
170;2.57;-645;-323;-323;-645;-0.00018750572222052677;0.0;2.122189764091922;3.5596086306344796
171;2.59;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.1216272469252604;3.5699214453566093
172;2.61;26466;-1291;-323;-645;0.0;-0.00018750572222052677;2.1293149815363015;3.561108676412244
173;2.62;26950;-1291;-1452;4880;0.0;-0.00018750572222052677;2.1220022583697014;3.571233985412152
174;2.64;-645;-323;-1291;-445;-0.00018750572222052677;-0.00018750572222052677;2.1216272469252604;3.5579210791344953
175;2.65;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.109439374980926;3.5612961821344644
176;2.67;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.123689809869686;3.5566085390789515
177;2.69;25659;-807;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.116939603869747;3.5663588366344188
178;2.7;28725;-1291;-1291;9493;-0.00018750572222052677;-0.00018750572222052677;2.120502212591937;3.5699214453566093
179;2.72;-645;-807;-1452;-445;-0.00018750572222052677;-0.00018750572222052677;2.1227522812585833;3.5588586077455977
180;2.73;-645;-323;-323;-445;0.0;-0.00018750572222052677;2.1274399243140967;3.56673384807886
181;2.75;-645;-323;-323;-645;-0.00037501144444105353;-0.00018750572222052677;2.1214397412030395;3.565233802301096
182;2.77;17913;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.126127384258553;3.564296273689993
183;2.78;28725;-1291;-1291;-645;-0.00018750572222052677;-0.00018750572222052677;2.1242523270363476;3.559046113467818
184;2.8;-645;-1291;-1452;-445;-0.00018750572222052677;-0.00037501144444105353;2.121252235480819;3.5627962279122287
185;2.82;-645;-323;-323;-445;-0.00018750572222052677;-0.00018750572222052677;2.1223772698141423;3.5654213080233164
186;2.83;-645;-323;-323;-645;-0.00018750572222052677;-0.00037501144444105353;2.123689809869686;3.561108676412244
187;2.85;7746;-323;-323;-645;-0.00037501144444105353;0.0;2.124439832758568;3.557733573412275
188;2.86;28725;-1291;-807;-645;-0.00018750572222052677;-0.00018750572222052677;2.1156270638142036;3.5581085848567158
189;2.88;-645;-1291;-323;-645;-0.00037501144444105353;-0.00037501144444105353;2.115814569536424;3.5596086306344796
190;2.91;25013;-323;-323;-645;-0.00018750572222052677;-0.00037501144444105353;2.1111269264809107;3.5599836420789206
191;2.92;28725;-1291;-807;-645;-0.00018750572222052677;-0.00018750572222052677;2.1100018921475874;3.560171147801141
192;2.94;11942;-1291;-1291;9560;-0.00018750572222052677;-0.00018750572222052677;2.115814569536424;3.556796044801172
193;2.96;-645;-1130;-1452;-445;-0.00037501144444105353;-0.00018750572222052677;2.1131894894253365;3.5592336191900387
194;2.97;-645;-323;-323;-645;-0.00037501144444105353;0.0;2.11806463820307;3.5586711020233777
195;2.99;1937;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.1120644550920136;3.5579210791344953
196;3.0;28725;-1291;-1452;-645;-0.00018750572222052677;-0.00018750572222052677;2.1131894894253365;3.557358561967834
197;3.02;-645;-807;-1452;-445;-0.00018750572222052677;-0.00018750572222052677;2.1137520065919984;3.5588586077455977
198;3.03;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.113939512314219;3.561483687856685
199;3.05;5648;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.1193771782586137;3.5631712393566697
200;3.06;28725;-1291;-1452;-445;-0.00018750572222052677;0.0;2.1171271095919675;3.5631712393566697
201;3.08;-645;-323;-323;8714;-0.00037501144444105353;-0.00018750572222052677;2.1197521897030547;3.5624212164677878
202;3.09;-645;-323;-323;-645;-0.00037501144444105353;-0.00018750572222052677;2.1184396496475113;3.56335874507889
203;3.1;28725;-1291;-1291;-445;0.0;0.0;2.121814752647481;3.5624212164677878
204;3.12;-645;-323;-323;-8809;-0.00037501144444105353;-0.00018750572222052677;2.1188146610919523;3.560358653523362
205;3.13;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.1197521897030547;3.563546250801111
206;3.14;28725;-1291;-1291;14980;-0.00018750572222052677;-0.00018750572222052677;2.122189764091922;3.5612961821344644
207;3.16;-645;-323;-323;-445;-0.00018750572222052677;0.0;2.1197521897030547;3.5650462965788754
208;3.17;-645;-323;-323;-645;-0.00018750572222052677;0.0;2.1188146610919523;3.56335874507889
209;3.18;28725;-1291;-1291;-645;-0.00018750572222052677;-0.00018750572222052677;2.1216272469252604;3.5626087221900082
210;3.2;-645;-323;-1130;-445;-0.00018750572222052677;0.0;2.1199396954252756;3.5609211706900235
211;3.21;-645;-323;-323;-645;-0.00018750572222052677;0.0;2.1188146610919523;3.5631712393566697
212;3.22;28402;-1291;-1130;-645;-0.00018750572222052677;0.0;2.119564683980834;3.564671285134434
213;3.24;-645;-323;-1452;-445;-0.00018750572222052677;0.0;2.1178771324808494;3.565608813745537
214;3.25;-645;-323;-323;-645;-0.00037501144444105353;-0.00018750572222052677;2.1188146610919523;3.562046205023347
215;3.27;26466;-1291;-323;-645;-0.00018750572222052677;0.0;2.121252235480819;3.562983733634449
216;3.28;-645;-484;-1452;-445;-0.00018750572222052677;-0.00037501144444105353;2.1210647297585985;3.5626087221900082
217;3.29;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.1203147068697166;3.5616711935789054
218;3.31;25820;-1291;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.1229397869808038;3.5624212164677878
219;3.32;-645;-1130;-1452;-445;-0.00018750572222052677;0.0;2.1182521439252904;3.563546250801111
220;3.33;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.1193771782586137;3.5626087221900082
221;3.35;24852;-807;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.1193771782586137;3.562046205023347
222;3.36;-645;-1291;-1291;-445;-0.00018750572222052677;-0.00018750572222052677;2.1216272469252604;3.5654213080233164
223;3.37;-645;-323;-323;-645;-0.00018750572222052677;0.0;2.1184396496475113;3.562046205023347
224;3.39;24529;-484;-323;-645;-0.00018750572222052677;0.0;2.1182521439252904;3.5648587908566545
225;3.4;-645;-1291;-1291;-445;0.0;-0.00018750572222052677;2.1193771782586137;3.563546250801111
