;Time;Thrust;Pressure1;Pressure2;Weight;Current;Voltage;Battery12V;Battery24V
0;0.0;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.108689352092044;3.601609912411878
1;0.01;21624;-1291;-1291;12398;0.0;-0.00037501144444105353;2.1071893063142797;3.598047303689688
2;0.03;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.107751823480941;3.5997348551896726
3;0.04;-645;-323;-323;-645;0.0;-0.00018750572222052677;2.1105644093142493;3.6010473952452164
4;0.06;28725;-1291;-1291;-645;-0.00037501144444105353;-0.00018750572222052677;2.109439374980926;3.601609912411878
5;0.07;-645;-323;-323;-19621;-0.00018750572222052677;-0.00037501144444105353;2.1071893063142797;3.6025474410229807
6;0.08;-645;-323;-323;-645;-0.00018750572222052677;-0.00037501144444105353;2.108501846369823;3.601609912411878
7;0.1;28725;-1291;-323;-645;-0.00037501144444105353;-0.00018750572222052677;2.1096268807031464;3.6010473952452164
8;0.11;-645;-323;-323;-445;-0.00018750572222052677;-0.00018750572222052677;2.1064392834253973;3.5989848323007907
9;0.12;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.107751823480941;3.6014224066896574
10;0.14;28241;-1291;-323;-645;-0.00018750572222052677;0.0;2.108689352092044;3.6014224066896574
11;0.15;-645;-323;-807;-445;-0.00018750572222052677;-0.00018750572222052677;2.1088768578142645;3.597109775078585
12;0.16;-645;-323;-323;-645;-0.00018750572222052677;-0.00037501144444105353;2.109064363536485;3.6021724295785393
13;0.18;26627;-645;-323;-645;-0.00018750572222052677;-0.00037501144444105353;2.110189397869808;3.6014224066896574
14;0.19;-645;-323;-1291;-445;-0.00037501144444105353;-0.00037501144444105353;2.1107519150364698;3.5989848323007907
15;0.21;-645;-323;-323;-645;-0.00018750572222052677;-0.00037501144444105353;2.108126834925382;3.600859889522996
16;0.22;-807;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.1088768578142645;3.5997348551896726
17;0.23;-645;-1291;-1291;-445;-0.00018750572222052677;-0.00018750572222052677;2.1068142948698383;3.5997348551896726
18;0.25;-645;-323;-323;-645;-0.00018750572222052677;0.0;2.1088768578142645;3.601609912411878
19;0.26;-645;-323;-323;-645;0.0;-0.00018750572222052677;2.1073768120365;3.6006723838007755
20;0.27;5325;-1291;-1291;2460;0.0;-0.00018750572222052677;2.107751823480941;3.599547349467452
21;0.29;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.1071893063142797;3.6001098666341136
22;0.3;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.1100018921475874;3.601234900967437
23;0.31;14362;-1291;-1291;16661;-0.00018750572222052677;-0.00018750572222052677;2.1079393292031616;3.599547349467452
24;0.33;-645;-323;-323;-645;-0.00037501144444105353;-0.00037501144444105353;2.1088768578142645;3.6027349467452012
25;0.34;-645;-323;-323;-645;-0.00037501144444105353;-0.00018750572222052677;2.107751823480941;3.599922360911893
26;0.35;25659;-1291;-1291;7395;-0.00018750572222052677;-0.00018750572222052677;2.108689352092044;3.599172338023011
27;0.37;-645;-323;-323;-645;-0.00018750572222052677;0.0;2.1079393292031616;3.599922360911893
28;0.38;-645;-323;-323;-645;-0.00018750572222052677;0.0;2.1096268807031464;3.601609912411878
29;0.39;28725;-1291;-1291;-645;-0.00018750572222052677;-0.00018750572222052677;2.1083143406476026;3.598422315134129
30;0.41;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.108501846369823;3.6032974639118627
31;0.42;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.109814386425367;3.601609912411878
32;0.44;28725;-1291;-1130;-645;-0.00018750572222052677;-0.00018750572222052677;2.1096268807031464;3.5987973265785698
33;0.45;-645;-323;-323;-17913;0.0;-0.00018750572222052677;2.1109394207586902;3.6004848780785546
34;0.46;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.108126834925382;3.601609912411878
35;0.48;28725;-1291;-807;-645;-0.00018750572222052677;-0.00018750572222052677;2.108501846369823;3.5987973265785698
36;0.49;-645;-323;-323;-10033;-0.00018750572222052677;0.0;2.1073768120365;3.5952347178563797
37;0.5;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.1088768578142645;3.599922360911893
38;0.52;28079;-1130;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.108689352092044;3.601984923856319
39;0.53;-645;-323;-1130;-445;-0.00018750572222052677;-0.00018750572222052677;2.1100018921475874;3.599172338023011
40;0.54;-645;-323;-323;-645;-0.00037501144444105353;-0.00018750572222052677;2.106626789147618;3.5987973265785698
41;0.56;26143;-645;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.1070018005920588;3.6010473952452164
42;0.57;-645;-323;-1291;-445;-0.00018750572222052677;-0.00018750572222052677;2.1083143406476026;3.598422315134129
43;0.58;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.1096268807031464;3.5987973265785698
44;0.6;25175;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.108501846369823;3.5978597979674674
45;0.61;-645;-484;-1291;-445;-0.00018750572222052677;-0.00018750572222052677;2.109439374980926;3.5987973265785698
46;0.63;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.1070018005920588;3.5997348551896726
