;Czas;Nacisk;Cisnienie160;Cisnienie100
0;0.00010657310485839844;16.47247460869109;0.5956;0.06160000000000001
1;0.10860872268676758;16.45175040269203;0.5956;0.06160000000000001
2;0.21688032150268555;16.46211250569156;0.5956;0.0579
3;0.3250584602355957;16.46211250569156;0.5896;0.0579
4;0.43327856063842773;16.482836711690616;0.5896;0.0579
5;0.5413568019866943;16.46211250569156;0.5896;0.06160000000000001
6;0.6494865417480469;16.45175040269203;0.5896;0.0579
7;0.7577497959136963;16.47247460869109;0.5896;0.06160000000000001
8;0.8660674095153809;16.46211250569156;0.5956;0.0579
9;0.9741990566253662;16.46211250569156;0.5896;0.0579
10;1.0822422504425049;16.441388299692502;0.5896;0.0579
11;1.1904125213623047;16.47247460869109;0.5836;0.054200000000000005
12;1.298537254333496;16.47247460869109;0.5896;0.0579
13;1.406658411026001;16.47247460869109;0.5896;0.054200000000000005
14;1.5147318840026855;16.46211250569156;0.5896;0.06160000000000001
15;1.6228644847869873;16.47247460869109;0.5956;0.06160000000000001
16;1.7310218811035156;16.47247460869109;0.5896;0.054200000000000005
17;1.838259220123291;16.47247460869109;0.5956;0.054200000000000005
18;1.946437120437622;16.45175040269203;0.5896;0.0579
19;2.054591178894043;16.45175040269203;0.5896;0.054200000000000005
20;2.162740707397461;16.45175040269203;0.5956;0.06160000000000001
21;2.270901918411255;16.482836711690616;0.5896;0.06160000000000001
22;2.378999710083008;16.47247460869109;0.5896;0.054200000000000005
23;2.4872283935546875;16.47247460869109;0.5896;0.0579
24;2.5959370136260986;16.482836711690616;0.5896;0.0579
25;2.704233407974243;16.45175040269203;0.5836;0.054200000000000005
26;2.8122990131378174;16.47247460869109;0.5896;0.0579
27;2.9204463958740234;16.482836711690616;0.5896;0.0579
28;3.0286550521850586;16.441388299692502;0.5896;0.0579
29;3.1367409229278564;16.493198814690146;0.5956;0.0579
30;3.244832992553711;16.45175040269203;0.5836;0.054200000000000005
31;3.3529367446899414;16.47247460869109;0.5896;0.0579
32;3.4610166549682617;16.493198814690146;0.5956;0.0579
33;3.569119691848755;16.47247460869109;0.5896;0.0579
34;3.6772847175598145;16.47247460869109;0.5896;0.06160000000000001
