;Time;Thrust;Pressure1;Pressure2;Weight;Current;Voltage;Battery12V;Battery24V
0;0.0;85;1;20;-543;0.0;-0.00018750572222052677;2.1782539750358594;3.6884250617999816
1;0.01;95;1;20;-542;-0.00018750572222052677;-0.00018750572222052677;2.1780664693136385;3.6874875331888792
2;0.03;101;2;22;-541;0.0;-0.00018750572222052677;2.1780664693136385;3.6876750389110997
3;0.04;107;0;20;-542;0.0;-0.00018750572222052677;2.1793790093691823;3.688237556077761
4;0.05;103;0;19;-543;0.0;-0.00037501144444105353;2.1782539750358594;3.6884250617999816
5;0.07;91;0;20;-541;-0.00018750572222052677;-0.00018750572222052677;2.1786289864803003;3.6873000274666587
6;0.08;82;2;80;-542;2.180691549424726;-0.00018750572222052677;2.1801290322580646;3.6876750389110997
7;0.1;80;1;20;-542;0.0;-0.00018750572222052677;2.178816492202521;3.6878625446333198
8;0.11;88;2;21;-541;0.0;-0.00018750572222052677;2.1786289864803003;3.688237556077761
9;0.13;93;1;20;-541;-0.00018750572222052677;-0.00018750572222052677;2.1773164464247565;3.6880500503555407
10;0.14;99;2;20;-541;0.0;-0.00018750572222052677;2.1786289864803003;3.685987487411115
11;0.15;95;-1;17;-541;-0.00037501144444105353;-0.00018750572222052677;2.1793790093691823;3.6874875331888792
12;0.17;98;2;19;-542;-0.00018750572222052677;-0.00018750572222052677;2.179941526535844;3.6878625446333198
13;0.18;93;3;20;-541;0.0;-0.00018750572222052677;2.17844148075808;3.6876750389110997
14;0.19;89;1;20;-543;0.0;-0.00018750572222052677;2.178816492202521;3.6874875331888792
15;0.21;87;2;20;-540;-0.00018750572222052677;-0.00018750572222052677;2.1786289864803003;3.6871125217444383
16;0.22;92;1;20;-541;-0.00018750572222052677;-0.00018750572222052677;2.178816492202521;3.6867375102999973
17;0.24;99;0;21;-543;-0.00018750572222052677;-0.00018750572222052677;2.1793790093691823;3.6878625446333198
18;0.25;105;2;19;-542;0.0;-0.00018750572222052677;2.17844148075808;3.6878625446333198
19;0.26;106;2;21;-541;0.0;-0.00018750572222052677;2.1793790093691823;3.6874875331888792
20;0.28;102;2;21;-542;-0.00018750572222052677;-0.00018750572222052677;2.1793790093691823;3.6874875331888792
21;0.29;104;1;20;-541;0.0;-0.00018750572222052677;2.1786289864803003;3.6878625446333198
22;0.3;105;2;19;-541;0.0;-0.00018750572222052677;2.1780664693136385;3.6880500503555407
23;0.32;98;1;20;-541;-0.00018750572222052677;-0.00018750572222052677;2.177878963591418;3.6874875331888792
24;0.33;104;1;20;-541;0.0;-0.00018750572222052677;2.1790039979247413;3.6878625446333198
25;0.35;101;1;21;-542;-0.00018750572222052677;-0.00018750572222052677;2.1793790093691823;3.6880500503555407
26;0.36;101;1;22;-541;-0.00018750572222052677;-0.00018750572222052677;2.1790039979247413;3.6876750389110997
27;0.37;105;2;20;-542;0.0;-0.00018750572222052677;2.1786289864803003;3.6873000274666587
28;0.39;101;2;20;-541;0.0;-0.00018750572222052677;2.1782539750358594;3.6873000274666587
29;0.4;98;2;20;-541;-0.00018750572222052677;-0.00018750572222052677;2.1793790093691823;3.688987578966643
30;0.41;99;2;19;-543;-0.00018750572222052677;0.0;2.17844148075808;3.6876750389110997
31;0.43;108;2;20;-543;-0.00018750572222052677;-0.00037501144444105353;2.1776914578691975;3.686925016022218
32;0.44;113;1;21;-540;-0.00018750572222052677;-0.00018750572222052677;2.179191503646962;3.6878625446333198
33;0.45;119;0;19;-541;-0.00018750572222052677;-0.00018750572222052677;2.1793790093691823;3.6878625446333198
34;0.47;130;2;21;-542;-0.00018750572222052677;-0.00037501144444105353;2.1795665150914028;3.6873000274666587
35;0.48;132;2;20;-541;0.0;-0.00018750572222052677;2.1782539750358594;3.6880500503555407
36;0.5;120;2;21;-541;-0.00037501144444105353;-0.00018750572222052677;2.177503952146977;3.6874875331888792
37;0.51;122;2;21;-541;-0.00018750572222052677;-0.00037501144444105353;2.1786289864803003;3.6897376018555255
38;0.52;119;2;20;-542;0.0;-0.00018750572222052677;2.178816492202521;3.6876750389110997
39;0.54;121;1;21;-541;-0.00018750572222052677;-0.00018750572222052677;2.1786289864803003;3.6867375102999973
40;0.55;130;1;20;-542;0.0;-0.00018750572222052677;2.1782539750358594;3.688237556077761
41;0.56;135;1;20;-542;-0.00018750572222052677;-0.00018750572222052677;2.17844148075808;3.686925016022218
