;Time;Thrust;Pressure1;Pressure2;Weight;Current;Voltage;Battery12V;Battery24V
0;0.0;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.088438734092227;3.564671285134434
1;0.01;25981;-645;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.085251136814478;3.564296273689993
2;0.03;-645;-484;-1291;-445;-0.00037501144444105353;0.0;2.0869386883144627;3.5648587908566545
3;0.04;-645;-323;-323;-645;-0.00018750572222052677;0.0;2.0826260567033903;3.5566085390789515
4;0.06;11942;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.082813562425611;3.5641087679677725
5;0.07;-645;-1452;-1291;-445;-0.00037501144444105353;0.0;2.0854386425366984;3.5637337565233316
6;0.08;-645;-323;-323;-645;-0.00018750572222052677;0.0;2.082813562425611;3.5626087221900082
7;0.1;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.090126285592212;3.5627962279122287
8;0.11;4196;-1291;-1291;2298;-0.00018750572222052677;-0.00037501144444105353;2.088063722647786;3.563921262245552
9;0.12;-645;-323;-323;-645;-0.00037501144444105353;-0.00018750572222052677;2.087501205481124;3.5566085390789515
10;0.14;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.087688711203345;3.5650462965788754
11;0.15;28079;-1291;-1291;3200;0.0;0.0;2.0865636768700218;3.560171147801141
12;0.17;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.0873136997589037;3.565608813745537
13;0.18;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.0863761711478013;3.564671285134434
14;0.19;28725;-1291;-1130;-645;-0.00018750572222052677;-0.00037501144444105353;2.0863761711478013;3.5624212164677878
15;0.21;-645;-323;-484;-445;0.0;-0.00018750572222052677;2.089188756981109;3.564296273689993
16;0.22;-645;-323;-323;-645;-0.00018750572222052677;0.0;2.0890012512588885;3.5637337565233316
17;0.23;27272;-1130;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.0873136997589037;3.5626087221900082
18;0.25;-645;-323;-807;-445;-0.00018750572222052677;-0.00018750572222052677;2.0869386883144627;3.5644837794122135
19;0.26;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.084876125370037;3.5654213080233164
20;0.27;26627;-807;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.087126194036683;3.5665463423566393
21;0.29;-645;-323;-1452;-445;-0.00018750572222052677;-0.00018750572222052677;2.087126194036683;3.5588586077455977
22;0.3;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.0867511825922422;3.5644837794122135
23;0.32;25659;-323;-323;-645;-0.00037501144444105353;0.0;2.0865636768700218;3.562983733634449
24;0.33;-645;-323;-1291;-445;-0.00037501144444105353;0.0;2.089751274147771;3.562983733634449
25;0.34;-645;-323;-323;-645;-0.00037501144444105353;-0.00018750572222052677;2.0863761711478013;3.565983825189978
26;0.36;25013;-323;-323;-645;0.0;-0.00018750572222052677;2.084876125370037;3.5616711935789054
27;0.37;-645;-484;-1291;-445;0.0;-0.00018750572222052677;2.087501205481124;3.564296273689993
28;0.38;-645;-323;-323;-645;-0.00018750572222052677;-0.00037501144444105353;2.0873136997589037;3.565983825189978
29;0.4;15976;-323;-323;-645;-0.00018750572222052677;-0.00037501144444105353;2.089188756981109;3.563546250801111
30;0.41;-645;-968;-1291;-445;-0.00018750572222052677;-0.00018750572222052677;2.0863761711478013;3.5663588366344188
