;Czas;Waga
0;6.222724914550781e-05;0.03741755360665677
1;0.10354423522949219;0.048714915416920856
2;0.20625638961791992;0.048714915416920856
3;0.30911993980407715;0.07808805612360747
4;0.4117166996002197;0.04419597069281522
5;0.5146098136901855;0.008044412899970155
6;0.6174881458282471;0.04419597069281522
7;0.7203218936920166;0.02612019179639269
8;0.8231573104858398;0.05323386014102649
9;0.9260039329528809;0.04419597069281522
10;1.0288901329040527;0.08260700084771311
11;1.1317603588104248;0.03741755360665677
12;1.2346100807189941;0.005784940537917338
13;1.3374927043914795;0.04419597069281522
14;1.4403798580169678;0.03967702596870959
15;1.5432851314544678;0.04645544305486804
16;1.646582841873169;0.06679069431334339
17;1.7494564056396484;0.06227174958923776
18;1.8519883155822754;0.03741755360665677
19;1.9548616409301758;-0.0009934765482411123
20;2.058115243911743;0.041936498330762406
21;2.1611297130584717;0.041936498330762406
22;2.264533042907715;0.041936498330762406
23;2.367358922958374;0.08486647320976592
24;2.4698827266693115;0.05323386014102649
25;2.5726962089538574;0.01934177471023424
26;2.675513982772827;0.012563357624075788
27;2.77831768989563;0.03967702596870959
28;2.881178379058838;0.04419597069281522
29;2.9839770793914795;0.041936498330762406
30;3.086798667907715;0.08486647320976592
31;3.189851760864258;0.05549333250307931
32;3.2926557064056396;0.023860719434339872
33;3.395186424255371;0.012563357624075788
34;3.4979894161224365;0.041936498330762406
35;3.6008946895599365;0.041936498330762406
36;3.703692674636841;0.05549333250307931
37;3.806492328643799;0.08260700084771311
38;3.90933895111084;0.057752804865132124
39;4.012171983718872;0.02612019179639269
40;4.11495304107666;0.012563357624075788
41;4.217721939086914;0.041936498330762406
42;4.3202550411224365;0.041936498330762406
43;4.4230945110321045;0.05097438777897367
44;4.525925397872925;0.06001227722718494
45;4.628769159317017;0.06905016667539621
46;4.731555461883545;0.03289860888255114
47;4.8343541622161865;0.0012659958138117045
48;4.937175512313843;0.04419597069281522
49;5.040084362030029;0.041936498330762406
50;5.142902851104736;0.03741755360665677
51;5.2457435131073;0.06227174958923776
52;5.348548412322998;0.07356911139950184
53;5.45113468170166;0.041936498330762406
54;5.553941488265991;0.003525468175864521
55;5.656804084777832;0.03967702596870959
56;5.759833812713623;0.03741755360665677
57;5.862655878067017;0.04419597069281522
58;5.9654576778411865;0.05549333250307931
59;6.068267345428467;0.07582858376155466
60;6.17113733291626;0.04419597069281522
61;6.273977041244507;0.005784940537917338
62;6.376819372177124;0.041936498330762406
63;6.479393482208252;0.04419597069281522
64;6.582411527633667;0.04419597069281522
65;6.685226917266846;0.05549333250307931
66;6.788056135177612;0.08034752848566029
67;6.890649795532227;0.04419597069281522
68;6.993819236755371;0.0012659958138117045
69;7.09665584564209;0.041936498330762406
70;7.200122117996216;0.05097438777897367
71;7.302918910980225;0.04419597069281522
72;7.405688285827637;0.06905016667539621
73;7.508512496948242;0.06227174958923776
74;7.611353397369385;0.023860719434339872
75;7.714313983917236;0.003525468175864521
76;7.817124366760254;0.04419597069281522
77;7.9199159145355225;0.04419597069281522
78;8.022678136825562;0.048714915416920856
79;8.125475645065308;0.06679069431334339
80;8.228275775909424;0.07130963903744902
81;8.331122636795044;0.035158081244603956
82;8.43392014503479;-0.003252948910293929
83;8.536698818206787;0.041936498330762406
84;8.639663696289062;0.048714915416920856
85;8.742579221725464;0.048714915416920856
86;8.845174312591553;0.05549333250307931
87;8.947997093200684;0.08034752848566029
88;9.050859212875366;0.03741755360665677
89;9.15367317199707;-0.003252948910293929
90;9.2565016746521;0.04419597069281522
91;9.359359741210938;0.03741755360665677
92;9.462172269821167;0.06001227722718494
93;9.564993619918823;0.06227174958923776
94;9.667796611785889;0.09842330738208283
95;9.770692348480225;0.05097438777897367
96;9.873501300811768;-0.03262608961698055
97;9.976319789886475;0.03741755360665677
98;10.079125881195068;0.035158081244603956
99;10.181964635848999;0.05097438777897367
100;10.284780502319336;0.04645544305486804
101;10.387584447860718;0.11423961391645254
102;10.49039101600647;0.05323386014102649
103;10.593192100524902;-0.028107144892874913
104;10.696004629135132;0.02612019179639269
105;10.798840284347534;0.023860719434339872
106;10.901641130447388;0.05323386014102649
107;11.004440784454346;0.057752804865132124
108;11.10725212097168;0.11423961391645254
109;11.210159301757812;0.05549333250307931
110;11.312978506088257;-0.019069255444663646
111;11.415805578231812;0.035158081244603956
112;11.518672227859497;0.030639136520498322
113;11.621510744094849;0.057752804865132124
114;11.724441289901733;0.05097438777897367
115;11.827451229095459;0.11423961391645254
116;11.93016767501831;0.041936498330762406
117;12.032986879348755;-0.03714503434108618
118;12.136377573013306;0.03967702596870959
119;12.238886594772339;0.030639136520498322
120;12.341705560684204;0.05097438777897367
121;12.444512844085693;0.048714915416920856
122;12.547324419021606;0.11198014155439973
123;12.6501784324646;0.041936498330762406
124;12.752981901168823;-0.03714503434108618
125;12.855771541595459;0.08034752848566029
126;12.958555936813354;0.030639136520498322
127;13.061404705047607;0.05323386014102649
128;13.164228677749634;0.048714915416920856
129;13.267054080963135;0.11198014155439973
130;13.369859218597412;0.05097438777897367
131;13.472658157348633;-0.034885561979033364
132;13.575523138046265;0.03967702596870959
133;13.678337574005127;0.030639136520498322
134;13.781189680099487;0.05549333250307931
135;13.884015560150146;0.04419597069281522
136;13.986811637878418;0.11875855864055818
137;14.089717626571655;0.02612019179639269
138;14.192571878433228;-0.03036661725492773
139;14.295758247375488;0.041936498330762406
140;14.398697853088379;0.030639136520498322
141;14.501818418502808;0.048714915416920856
142;14.604630947113037;0.10746119683029409
143;14.707446336746216;0.1888022018641955
144;14.81029224395752;0.23399164910525183
145;14.913118839263916;0.14587222698519198
146;15.015939950942993;0.23851059382935746
147;15.11904263496399;0.29047845815657225
148;15.221555948257446;0.25658637272578
149;15.32438039779663;0.22495375965704056
150;15.427330255508423;0.30629476469094197
151;15.53020977973938;0.24528901091551591
152;15.63303279876709;0.10972066919234691
153;15.735857725143433;0.11198014155439973
154;15.838696479797363;0.005784940537917338
155;15.941507339477539;0.08034752848566029
156;16.04431939125061;0.06679069431334339
157;16.14713740348816;0.12101803100261099
158;16.249966382980347;0.041936498330762406
159;16.352795362472534;-0.025847672530822097
160;16.455581188201904;0.03741755360665677
161;16.55841088294983;0.035158081244603956
162;16.661327362060547;0.05323386014102649
163;16.764124631881714;0.09390436265797719
164;16.86666464805603;0.14135328226108634
165;16.969491481781006;0.09164489029592437
166;17.072901248931885;0.014822829986128605
167;17.175728797912598;0.08260700084771311
168;17.278557300567627;0.05549333250307931
169;17.381362199783325;0.12101803100261099
170;17.484166860580444;0.10294225210618846
171;17.58696675300598;0.16620747824366733
172;17.689807415008545;0.12101803100261099
173;17.79265594482422;0.03967702596870959
174;17.89548635482788;0.10520172446824128
175;17.998700380325317;0.13231539281287508
176;18.101505756378174;0.21139692548472366
177;18.20430016517639;0.23851059382935746
178;18.307092905044556;0.2859595134324666
179;18.40989899635315;0.27466215162220253
180;18.512705326080322;0.2046185083985652
181;18.61570906639099;0.2724026792601497
182;18.718801498413086;0.3085542370529948
183;18.82184863090515;0.30403529232888915
184;18.92464327812195;0.31985159886325887
185;19.02742838859558;0.26336478981193845
186;19.130319595336914;0.29047845815657225
187;19.233174085617065;0.19332114658830113
188;19.33605933189392;0.392154714448949
189;19.438848733901978;0.3785978802766321
190;19.541364908218384;0.49383097074132576
191;19.644226789474487;0.34470579484583985
192;19.74725604057312;0.33340843303557577
193;19.850117683410645;0.19332114658830113
194;19.953109741210938;0.10520172446824128
195;20.05608630180359;0.10294225210618846
196;20.15912127494812;0.10972066919234691
197;20.261741399765015;0.08260700084771311
198;20.364562273025513;0.08938541793387156
199;20.46757173538208;0.17976431241598423
200;20.570194721221924;0.10294225210618846
201;20.67301344871521;0.030639136520498322
202;20.775360107421875;0.07130963903744902
203;20.87752652168274;0.048714915416920856
204;20.979576587677002;0.048714915416920856
205;21.081546783447266;0.05097438777897367
206;21.183459997177124;0.05097438777897367
207;21.28535223007202;0.08938541793387156
208;21.387255907058716;0.09164489029592437
209;21.490591049194336;0.03967702596870959
210;21.593574285507202;-0.014550310720558013
211;21.696879386901855;0.05097438777897367
212;21.799967765808105;0.08486647320976592
213;21.902714252471924;0.30629476469094197
214;22.00607919692993;0.3108137094150476
215;22.109501123428345;0.2972568752427307
216;22.212520837783813;0.27692162398425535
217;22.315937042236328;0.3944141868110018
218;22.41901659965515;0.34470579484583985
219;22.521976709365845;0.39893313153510745
220;22.62531590461731;0.47801466420695604
221;22.728288173675537;0.5073878049136427
222;22.831257104873657;0.5322420008962236
223;22.93462896347046;0.5209446390859596
224;23.038078546524048;0.5209446390859596
225;23.141080856323242;0.5706530310511215
226;23.24441146850586;0.5548367245167518
227;23.347752332687378;0.5232041114480124
228;23.45080327987671;0.5751719757752272
229;23.553805351257324;0.5164256943618539
230;23.656890630722046;0.502868860189537
231;23.76005744934082;0.5864693375854912
232;23.862838983535767;0.5819503928613856
233;23.966209411621094;0.4825336089310617
234;24.069595336914062;0.3650410461043152
