;Wartoscmierzona;PomiarV;PomiarInt
0;5;0.028688375499740595;152
1;5;0.028500869777520067;154
2;5;0.028500869777520067;151
3;5;0.028500869777520067;150
4;5;0.028688375499740595;152
5;5;0.028500869777520067;151
6;5;0.028688375499740595;151
7;5;0.028688375499740595;151
8;5;0.028500869777520067;151
9;5;0.028125858333079012;151
10;5;0.027938352610858485;152
11;5;0.02831336405529954;150
12;5;0.028500869777520067;151
13;5;0.02831336405529954;150
14;5;0.027938352610858485;150
15;5;0.028500869777520067;152
16;5;0.028688375499740595;151
17;5;0.02831336405529954;151
18;5;0.028500869777520067;150
19;5;0.028500869777520067;151
20;10;0.05175157933286539;277
21;10;0.05193908505508591;276
22;10;0.05156407361064486;275
23;10;0.05193908505508591;275
24;10;0.05193908505508591;278
25;10;0.05137656788842433;275
26;10;0.05193908505508591;277
27;10;0.05193908505508591;275
28;10;0.05193908505508591;271
29;10;0.05118906216620381;275
30;10;0.05118906216620381;273
31;10;0.05175157933286539;276
32;10;0.05156407361064486;277
33;10;0.05100155644398328;276
34;10;0.05156407361064486;273
35;10;0.05175157933286539;275
36;10;0.05193908505508591;276
37;10;0.05231409649952696;276
38;10;0.05156407361064486;279
39;10;0.052126590777306435;276
40;20;0.10612823877681814;563
41;20;0.10594073305459761;563
42;20;0.10500320444349498;562
43;20;0.10556572161015657;560
44;20;0.10481569872127446;558
45;20;0.10500320444349498;560
46;20;0.10481569872127446;560
47;20;0.10481569872127446;562
48;20;0.10481569872127446;558
49;20;0.10462819299905392;558
50;20;0.10444068727683341;555
51;20;0.10444068727683341;557
52;20;0.10462819299905392;559
53;20;0.10481569872127446;559
54;20;0.1051907101657155;562
55;20;0.10537821588793603;559
56;20;0.10481569872127446;560
57;20;0.10462819299905392;559
58;20;0.10462819299905392;561
59;20;0.10481569872127446;560
60;;0.11550352488784449;614
61;;0.11344096194341868;603
62;;0.11175341044343394;591
63;;0.10987835322122867;579
64;;0.10669075594347972;563
65;;0.10406567583239235;548
66;;0.10106558427686392;532
67;;0.09881551561021759;519
68;;0.09544041261024812;502
69;;0.09206530961027865;482
70;;0.0883151951658681;461
71;;0.08456508072145756;442
72;;0.08081496627704703;421
73;;0.07800238044373912;409
74;;0.07462727744376964;391
75;;0.07162718588824123;378
76;;0.06900210577715385;363
77;;0.06750205999938963;352
78;;0.06506448561052278;346
79;;0.0637519455549791;336
80;0;0.003187597277748955;19
81;0;0.003750114444410535;20
82;0;0.0033751029999694814;19
83;0;0.0033751029999694814;19
84;0;0.003187597277748955;19
85;0;0.0033751029999694814;18
86;0;0.003750114444410535;19
87;0;0.0033751029999694814;19
88;0;0.004312631611072116;17
89;0;0.0035626087221900084;18
90;0;0.0033751029999694814;18
91;0;0.0035626087221900084;18
92;0;0.0035626087221900084;19
93;0;0.003750114444410535;18
94;0;0.0035626087221900084;20
95;0;0.003750114444410535;19
96;0;0.0033751029999694814;18
97;0;0.0035626087221900084;18
98;0;0.0033751029999694814;19
99;0;0.003750114444410535;19
