;Time;Thrust;Pressure1;Pressure2;Weight;Current;Voltage;Battery12V;Battery24V
0;0.0;28725;-1291;-1452;-445;-0.00018750572222052677;-0.00018750572222052677;2.1026891689809872;3.54892080446791
1;0.01;-645;-323;-323;-445;0.0;-0.00037501144444105353;2.103064180425428;3.550045838801233
2;0.03;-645;-323;-323;-645;-0.00018750572222052677;-0.00018750572222052677;2.101939146092105;3.547045747245704
3;0.04;28725;-1291;-1452;-16460;-0.00018750572222052677;-0.00037501144444105353;2.0993140659810177;3.54892080446791
4;0.06;23884;-1291;-1452;-445;-0.00018750572222052677;0.0;2.1041892147587515;3.5494833216345714
5;0.07;23077;-1291;-1291;-445;-0.00018750572222052677;-0.00018750572222052677;2.104376720480972;3.547608264412366
6;0.08;24045;-1291;-1452;-445;-0.00018750572222052677;-0.00018750572222052677;2.099876583147679;3.551545884578997
7;0.1;23884;-1291;-1291;-445;-0.00037501144444105353;0.0;2.106626789147618;3.5504208502456738
8;0.11;23722;-1291;-1452;-445;-0.00018750572222052677;-0.00018750572222052677;2.0985640430921353;3.5472332529679247
9;0.12;23884;-1291;-1452;-445;-0.00018750572222052677;-0.00018750572222052677;2.1041892147587515;3.5526709189123205
10;0.14;23884;-1291;-1452;-445;-0.00018750572222052677;-0.00018750572222052677;2.1060642719809564;3.5504208502456738
11;0.15;23884;-1291;-1452;-445;0.0;-0.00018750572222052677;2.101939146092105;3.5513583788567766
12;0.16;23884;-1291;-1452;-445;-0.00018750572222052677;-0.00018750572222052677;2.103064180425428;3.5526709189123205
13;0.18;23884;-1291;-1452;-445;-0.00018750572222052677;-0.00018750572222052677;2.1021266518143253;3.5534209418012024
14;0.19;23884;-1291;-1452;-445;-0.00018750572222052677;-0.00018750572222052677;2.1047517319254125;3.549295815912351
15;0.21;23722;-1291;-1452;-445;-0.00018750572222052677;0.0;2.1021266518143253;3.551920896023438
16;0.22;24045;-1291;-1452;-445;-0.00018750572222052677;-0.00037501144444105353;2.1032516861476487;3.5513583788567766
17;0.23;23884;-1291;-1452;-445;0.0;-0.00018750572222052677;2.106626789147618;3.550045838801233
